loan_id,app_id,user_id,disburse_dt,principal,term_days,apr,first_due_dt
2980,7129,3926,2024-06-13 01:08:35,1901,120,0.187,2024-07-20 01:08:35
2981,7132,171,2025-06-06 13:23:04,1256,60,0.325,2025-06-28 13:23:04
2982,7134,4940,2025-06-30 00:36:37,4938,21,0.28,2025-07-12 00:36:37
2983,7135,4974,2025-03-09 16:43:33,3356,90,0.183,2025-04-07 16:43:33
2984,7137,2627,2024-09-21 18:03:15,3566,21,0.259,2024-10-03 18:03:15
2985,7138,4772,2025-11-04 20:59:54,3609,7,0.201,2025-11-12 20:59:54
2986,7140,2524,2025-01-27 21:33:56,4210,60,0.257,2025-02-18 21:33:56
2987,7141,601,2025-03-01 03:41:57,3320,21,0.185,2025-03-13 03:41:57
2988,7143,1541,2024-12-31 13:24:38,750,60,0.237,2025-01-22 13:24:38
2989,7146,2130,2024-05-19 12:52:58,4963,180,0.236,2024-07-10 12:52:58
2990,7148,4477,2024-08-29 14:34:55,1516,60,0.245,2024-09-20 14:34:55
2991,7152,89,2024-07-05 15:30:36,1879,7,0.261,2024-07-13 15:30:36
2992,7154,2381,2024-06-06 18:57:20,3676,7,0.265,2024-06-14 18:57:20
2993,7162,526,2025-07-23 11:15:30,2638,60,0.217,2025-08-14 11:15:30
2994,7164,4122,2024-11-03 10:47:50,1856,180,0.229,2024-12-25 10:47:50
2995,7166,2506,2024-10-27 00:46:23,3028,14,0.294,2024-11-06 00:46:23
2996,7168,1388,2025-09-14 19:27:51,1149,120,0.251,2025-10-21 19:27:51
2997,7170,598,2024-06-24 22:30:13,2016,60,0.189,2024-07-16 22:30:13
2998,7172,3645,2025-02-19 10:27:07,671,14,0.309,2025-03-01 10:27:07
2999,7173,3922,2025-05-03 10:13:40,2274,120,0.218,2025-06-09 10:13:40
3000,7177,3789,2024-03-16 04:48:30,713,180,0.263,2024-05-07 04:48:30
3001,7178,424,2024-04-17 03:50:28,3835,14,0.232,2024-04-27 03:50:28
3002,7182,845,2025-05-30 11:44:51,2334,60,0.28,2025-06-21 11:44:51
3003,7184,2953,2024-02-09 23:22:53,3323,180,0.263,2024-04-01 23:22:53
3004,7185,4009,2024-11-21 10:43:07,749,14,0.231,2024-12-01 10:43:07
3005,7186,1069,2025-11-05 05:35:22,1605,21,0.151,2025-11-17 05:35:22
3006,7191,1803,2024-11-22 11:55:27,1699,30,0.175,2024-12-06 11:55:27
3007,7194,2868,2025-10-01 22:48:37,2854,90,0.211,2025-10-30 22:48:37
3008,7195,4603,2025-05-17 09:20:09,3241,21,0.217,2025-05-29 09:20:09
3009,7196,1410,2024-11-28 06:02:29,4139,7,0.258,2024-12-06 06:02:29
3010,7198,1630,2024-01-27 19:32:53,4381,14,0.241,2024-02-06 19:32:53
3011,7199,4011,2024-06-27 19:45:54,1860,7,0.281,2024-07-05 19:45:54
3012,7203,1255,2024-07-18 07:53:43,620,120,0.303,2024-08-24 07:53:43
3013,7207,2608,2024-02-11 08:56:28,2752,90,0.29,2024-03-11 08:56:28
3014,7210,3104,2024-06-13 18:00:01,2971,7,0.285,2024-06-21 18:00:01
3015,7211,1096,2024-07-05 05:47:28,738,120,0.259,2024-08-11 05:47:28
3016,7212,522,2024-06-07 03:56:45,1870,180,0.324,2024-07-29 03:56:45
3017,7217,1791,2024-04-08 04:26:48,1866,21,0.311,2024-04-20 04:26:48
3018,7220,2272,2025-02-16 09:37:01,859,7,0.205,2025-02-24 09:37:01
3019,7221,675,2025-09-20 20:18:53,632,7,0.243,2025-09-28 20:18:53
3020,7223,1191,2025-10-26 02:57:36,2878,14,0.192,2025-11-05 02:57:36
3021,7224,1400,2025-04-20 21:26:56,1004,180,0.219,2025-06-11 21:26:56
3022,7225,1799,2024-10-11 08:45:38,2445,180,0.242,2024-12-02 08:45:38
3023,7226,1148,2025-11-24 06:51:02,4570,7,0.25,2025-12-02 06:51:02
3024,7230,4810,2025-12-13 03:51:07,576,21,0.33,2025-12-25 03:51:07
3025,7231,2481,2024-05-22 10:56:49,4364,14,0.241,2024-06-01 10:56:49
3026,7232,269,2025-08-13 23:56:28,1293,14,0.165,2025-08-23 23:56:28
3027,7234,3944,2025-11-15 12:16:44,3187,14,0.293,2025-11-25 12:16:44
3028,7235,2280,2025-10-01 08:33:48,4279,21,0.339,2025-10-13 08:33:48
3029,7236,4279,2024-06-10 02:40:53,4029,21,0.294,2024-06-22 02:40:53
3030,7238,3313,2025-06-07 07:50:47,1535,30,0.218,2025-06-21 07:50:47
3031,7239,4385,2025-04-05 20:05:32,4482,30,0.175,2025-04-19 20:05:32
3032,7241,3743,2024-07-26 04:05:49,4296,7,0.293,2024-08-03 04:05:49
3033,7245,4271,2025-08-12 08:44:33,725,14,0.171,2025-08-22 08:44:33
3034,7246,3545,2025-06-12 14:02:08,575,120,0.296,2025-07-19 14:02:08
3035,7251,1559,2025-06-05 21:24:52,2097,90,0.251,2025-07-04 21:24:52
3036,7253,3341,2024-04-12 00:18:34,4076,90,0.212,2024-05-11 00:18:34
3037,7258,1425,2024-03-29 19:11:32,2408,180,0.278,2024-05-20 19:11:32
3038,7261,1894,2024-09-08 04:40:10,3426,7,0.255,2024-09-16 04:40:10
3039,7262,4735,2024-11-04 11:26:47,1881,120,0.219,2024-12-11 11:26:47
3040,7267,1603,2024-07-04 17:12:47,3626,120,0.239,2024-08-10 17:12:47
3041,7269,863,2025-02-26 14:10:27,3253,21,0.268,2025-03-10 14:10:27
3042,7271,3365,2024-03-29 10:14:32,1398,21,0.256,2024-04-10 10:14:32
3043,7273,925,2024-08-15 23:04:42,1920,90,0.139,2024-09-13 23:04:42
3044,7274,3646,2025-05-25 17:02:27,2218,30,0.184,2025-06-08 17:02:27
3045,7276,1087,2025-06-03 06:23:48,3886,180,0.297,2025-07-25 06:23:48
3046,7277,3265,2025-01-17 05:01:07,4469,60,0.282,2025-02-08 05:01:07
3047,7281,2886,2025-01-19 17:57:43,4171,90,0.241,2025-02-17 17:57:43
3048,7282,995,2025-08-13 02:56:39,2976,60,0.204,2025-09-04 02:56:39
3049,7283,2341,2024-07-12 16:31:51,2047,14,0.258,2024-07-22 16:31:51
3050,7285,1979,2025-03-30 02:13:17,3328,180,0.224,2025-05-21 02:13:17
3051,7287,3361,2025-12-05 10:56:58,1775,180,0.223,2026-01-26 10:56:58
3052,7289,2447,2024-12-24 12:13:58,4270,21,0.227,2025-01-05 12:13:58
3053,7290,1467,2025-03-24 06:58:04,1279,21,0.211,2025-04-05 06:58:04
3054,7296,3051,2024-05-04 02:16:04,4680,14,0.224,2024-05-14 02:16:04
3055,7300,1293,2025-02-22 03:35:13,1439,90,0.294,2025-03-23 03:35:13
3056,7303,2183,2025-10-30 07:34:11,1349,120,0.242,2025-12-06 07:34:11
3057,7306,1786,2025-12-02 10:30:22,891,30,0.223,2025-12-16 10:30:22
3058,7308,4907,2024-02-07 04:53:30,2716,90,0.231,2024-03-07 04:53:30
3059,7318,2474,2024-05-08 08:21:48,1968,7,0.202,2024-05-16 08:21:48
3060,7319,993,2025-04-05 03:43:06,2382,120,0.16,2025-05-12 03:43:06
3061,7324,1925,2025-06-30 12:46:39,3845,90,0.25,2025-07-29 12:46:39
3062,7325,2311,2025-07-23 07:13:57,662,21,0.25,2025-08-04 07:13:57
3063,7326,1906,2024-10-28 02:48:31,3168,14,0.198,2024-11-07 02:48:31
3064,7330,4894,2024-08-03 09:28:01,3504,60,0.245,2024-08-25 09:28:01
3065,7331,1270,2024-11-01 05:11:06,1870,60,0.285,2024-11-23 05:11:06
3066,7336,564,2025-07-01 22:24:55,4079,30,0.188,2025-07-15 22:24:55
3067,7337,2718,2025-02-06 09:24:35,2173,180,0.291,2025-03-30 09:24:35
3068,7339,16,2024-08-09 01:43:20,627,180,0.134,2024-09-30 01:43:20
3069,7342,3970,2025-10-18 17:48:35,4365,14,0.36,2025-10-28 17:48:35
3070,7343,850,2024-07-01 17:43:51,4417,7,0.29,2024-07-09 17:43:51
3071,7347,2661,2024-10-09 19:11:32,2698,180,0.268,2024-11-30 19:11:32
3072,7348,3845,2025-12-12 20:18:02,4569,21,0.26,2025-12-24 20:18:02
3073,7349,4584,2024-11-04 02:14:39,3606,60,0.178,2024-11-26 02:14:39
3074,7359,2153,2025-06-26 19:08:26,2584,30,0.244,2025-07-10 19:08:26
3075,7360,4706,2024-09-11 07:55:09,690,180,0.191,2024-11-02 07:55:09
3076,7361,1007,2024-11-12 04:40:50,3225,14,0.188,2024-11-22 04:40:50
3077,7363,4898,2025-10-03 18:03:17,2317,14,0.286,2025-10-13 18:03:17
3078,7368,3227,2025-06-05 09:48:16,778,21,0.241,2025-06-17 09:48:16
3079,7369,3867,2024-12-02 22:20:26,1591,30,0.168,2024-12-16 22:20:26
3080,7375,176,2024-12-27 02:17:35,2373,60,0.229,2025-01-18 02:17:35
3081,7376,1650,2024-11-02 13:44:00,3737,21,0.249,2024-11-14 13:44:00
3082,7378,2999,2024-02-16 03:41:21,2595,180,0.217,2024-04-08 03:41:21
3083,7382,3083,2025-06-29 07:20:26,3956,60,0.271,2025-07-21 07:20:26
3084,7384,3731,2024-04-15 09:38:29,1795,14,0.263,2024-04-25 09:38:29
3085,7387,3692,2025-08-22 11:30:06,2355,7,0.336,2025-08-30 11:30:06
3086,7388,2462,2024-10-27 04:14:14,1600,21,0.281,2024-11-08 04:14:14
3087,7389,165,2025-08-19 17:32:09,3457,120,0.231,2025-09-25 17:32:09
3088,7390,3145,2024-06-29 10:36:00,1853,30,0.255,2024-07-13 10:36:00
3089,7400,225,2024-10-31 19:04:07,1410,30,0.184,2024-11-14 19:04:07
3090,7401,2304,2025-11-24 07:22:32,2552,7,0.21,2025-12-02 07:22:32
3091,7403,2020,2025-02-13 00:48:44,1954,7,0.217,2025-02-21 00:48:44
3092,7406,3949,2024-12-09 13:39:04,4118,14,0.195,2024-12-19 13:39:04
3093,7407,677,2025-07-13 10:55:48,2144,14,0.337,2025-07-23 10:55:48
3094,7412,966,2025-01-03 11:58:31,2640,30,0.27,2025-01-17 11:58:31
3095,7414,1608,2025-04-28 11:06:41,4608,90,0.261,2025-05-27 11:06:41
3096,7419,2535,2025-07-02 06:06:40,1965,120,0.225,2025-08-08 06:06:40
3097,7420,190,2025-09-21 14:22:07,643,120,0.226,2025-10-28 14:22:07
3098,7421,3734,2025-05-21 06:25:17,1306,90,0.271,2025-06-19 06:25:17
3099,7422,2711,2025-02-22 18:47:30,1613,180,0.265,2025-04-15 18:47:30
3100,7423,4146,2025-11-30 09:41:55,2407,180,0.292,2026-01-21 09:41:55
3101,7424,3803,2024-09-03 22:41:30,3698,30,0.251,2024-09-17 22:41:30
3102,7428,2039,2024-10-20 23:50:33,3174,120,0.33,2024-11-26 23:50:33
3103,7430,3830,2025-10-14 15:00:37,1386,30,0.259,2025-10-28 15:00:37
3104,7432,3706,2025-04-03 18:07:15,3615,30,0.2,2025-04-17 18:07:15
3105,7437,2588,2025-08-06 09:04:14,1983,30,0.244,2025-08-20 09:04:14
3106,7438,1876,2025-07-14 06:20:35,4461,180,0.284,2025-09-04 06:20:35
3107,7439,1764,2025-06-12 13:22:58,2519,90,0.227,2025-07-11 13:22:58
3108,7440,704,2024-09-19 14:32:08,4644,60,0.254,2024-10-11 14:32:08
3109,7443,285,2025-01-15 17:40:20,3964,90,0.152,2025-02-13 17:40:20
3110,7445,4939,2025-10-19 06:04:51,4753,60,0.334,2025-11-10 06:04:51
3111,7446,1368,2024-11-03 13:59:55,3888,120,0.36,2024-12-10 13:59:55
3112,7448,1847,2024-06-11 08:06:02,3536,90,0.284,2024-07-10 08:06:02
3113,7450,297,2024-11-19 18:10:47,1630,120,0.196,2024-12-26 18:10:47
3114,7454,388,2024-02-25 01:19:23,1019,120,0.236,2024-04-02 01:19:23
3115,7461,3025,2025-11-22 12:58:06,2313,180,0.265,2026-01-13 12:58:06
3116,7462,1316,2025-12-05 19:02:57,598,14,0.195,2025-12-15 19:02:57
3117,7465,4976,2024-09-23 17:08:04,2900,14,0.294,2024-10-03 17:08:04
3118,7467,1336,2024-03-13 18:40:48,4175,90,0.208,2024-04-11 18:40:48
3119,7468,1830,2025-12-16 00:12:06,4679,14,0.173,2025-12-26 00:12:06
3120,7470,4344,2024-07-15 03:24:05,502,180,0.202,2024-09-05 03:24:05
3121,7471,932,2024-07-18 01:40:34,4808,90,0.229,2024-08-16 01:40:34
3122,7474,2946,2024-11-02 07:15:31,1010,180,0.311,2024-12-24 07:15:31
3123,7477,3054,2025-01-30 10:35:11,900,14,0.184,2025-02-09 10:35:11
3124,7480,181,2025-10-16 00:39:06,1680,14,0.277,2025-10-26 00:39:06
3125,7481,7,2024-08-15 18:51:03,4921,14,0.25,2024-08-25 18:51:03
3126,7482,2825,2024-07-15 05:46:56,3240,120,0.276,2024-08-21 05:46:56
3127,7483,1122,2025-03-22 20:55:17,2406,21,0.244,2025-04-03 20:55:17
3128,7486,491,2025-03-21 11:08:18,3639,90,0.23,2025-04-19 11:08:18
3129,7487,1289,2025-09-02 14:44:31,815,90,0.214,2025-10-01 14:44:31
3130,7488,1931,2025-03-12 01:56:51,1100,30,0.263,2025-03-26 01:56:51
3131,7490,3907,2024-09-26 12:15:52,2429,30,0.1,2024-10-10 12:15:52
3132,7491,750,2024-03-29 15:14:41,952,60,0.242,2024-04-20 15:14:41
3133,7497,7,2024-05-12 11:31:34,1763,30,0.322,2024-05-26 11:31:34
3134,7499,1053,2024-07-15 06:33:01,3741,21,0.331,2024-07-27 06:33:01
3135,7500,1119,2025-08-11 14:37:20,2265,21,0.309,2025-08-23 14:37:20
3136,7501,1222,2024-10-23 21:14:07,2294,21,0.233,2024-11-04 21:14:07
3137,7505,4008,2025-06-17 18:31:25,1060,14,0.21,2025-06-27 18:31:25
3138,7507,759,2025-09-07 03:44:24,3149,7,0.23,2025-09-15 03:44:24
3139,7510,3124,2024-09-18 13:41:17,2343,90,0.231,2024-10-17 13:41:17
3140,7514,3123,2024-12-19 16:31:55,3940,30,0.234,2025-01-02 16:31:55
3141,7516,1085,2024-10-07 19:55:06,4625,14,0.131,2024-10-17 19:55:06
3142,7518,2981,2025-03-12 17:39:10,3092,30,0.32,2025-03-26 17:39:10
3143,7519,2119,2025-07-27 18:45:33,3052,7,0.267,2025-08-04 18:45:33
3144,7520,4552,2025-02-08 00:06:17,2673,30,0.183,2025-02-22 00:06:17
3145,7523,4381,2024-08-22 23:58:47,3502,21,0.122,2024-09-03 23:58:47
3146,7524,1579,2025-04-26 01:38:40,793,21,0.305,2025-05-08 01:38:40
3147,7527,3923,2025-10-29 12:40:25,3033,120,0.26,2025-12-05 12:40:25
3148,7528,4932,2024-09-06 15:39:24,1531,30,0.203,2024-09-20 15:39:24
3149,7529,1288,2025-10-03 16:43:21,4818,120,0.195,2025-11-09 16:43:21
3150,7530,2480,2024-06-01 07:15:36,1860,30,0.253,2024-06-15 07:15:36
3151,7532,1061,2024-06-21 11:18:17,2616,120,0.21,2024-07-28 11:18:17
3152,7533,2207,2025-06-20 06:58:18,2346,7,0.28,2025-06-28 06:58:18
3153,7534,2484,2024-10-06 02:12:45,1302,14,0.262,2024-10-16 02:12:45
3154,7536,4467,2025-12-21 21:34:57,4739,21,0.33,2026-01-02 21:34:57
3155,7540,963,2025-02-11 00:51:11,4809,7,0.36,2025-02-19 00:51:11
3156,7541,3365,2024-10-04 18:55:41,2806,30,0.275,2024-10-18 18:55:41
3157,7542,4798,2024-05-18 22:55:59,3812,30,0.252,2024-06-01 22:55:59
3158,7544,2629,2025-06-09 20:04:07,3569,90,0.312,2025-07-08 20:04:07
3159,7545,122,2024-06-20 15:16:29,2853,60,0.29,2024-07-12 15:16:29
3160,7547,3786,2024-08-03 22:10:12,3408,14,0.353,2024-08-13 22:10:12
3161,7549,4737,2025-08-24 15:47:16,1772,14,0.256,2025-09-03 15:47:16
3162,7551,335,2024-05-01 09:52:38,3164,120,0.26,2024-06-07 09:52:38
3163,7552,4336,2025-09-17 19:21:14,3387,30,0.335,2025-10-01 19:21:14
3164,7554,833,2024-05-03 23:57:33,3194,30,0.236,2024-05-17 23:57:33
3165,7556,3357,2024-02-17 11:19:58,1578,180,0.251,2024-04-09 11:19:58
3166,7557,872,2024-06-20 06:39:41,1575,90,0.235,2024-07-19 06:39:41
3167,7560,1826,2024-11-12 20:10:21,3484,7,0.177,2024-11-20 20:10:21
3168,7562,935,2025-02-24 11:10:42,1216,30,0.206,2025-03-10 11:10:42
3169,7563,1589,2025-07-17 04:28:37,3596,90,0.227,2025-08-15 04:28:37
3170,7566,1560,2025-05-06 21:17:36,4251,21,0.211,2025-05-18 21:17:36
3171,7567,1654,2024-05-27 02:29:27,2864,7,0.283,2024-06-04 02:29:27
3172,7569,2643,2025-07-26 09:01:50,831,90,0.224,2025-08-24 09:01:50
3173,7571,234,2025-06-21 07:26:23,4672,60,0.311,2025-07-13 07:26:23
3174,7572,2877,2024-12-21 22:38:41,2391,120,0.314,2025-01-27 22:38:41
3175,7574,2656,2025-04-29 05:17:36,4269,14,0.273,2025-05-09 05:17:36
3176,7575,2673,2024-05-25 10:52:18,3984,60,0.233,2024-06-16 10:52:18
3177,7577,3771,2024-05-17 12:34:55,3819,60,0.343,2024-06-08 12:34:55
3178,7581,2402,2025-02-06 06:15:50,2290,60,0.183,2025-02-28 06:15:50
3179,7582,4158,2025-06-30 18:12:10,3599,60,0.193,2025-07-22 18:12:10
3180,7583,3307,2024-08-07 18:19:12,1595,120,0.195,2024-09-13 18:19:12
3181,7584,4202,2025-11-15 18:46:36,4545,21,0.248,2025-11-27 18:46:36
3182,7587,2442,2024-12-20 14:34:20,1518,60,0.278,2025-01-11 14:34:20
3183,7589,801,2025-01-20 12:41:21,4794,90,0.212,2025-02-18 12:41:21
3184,7594,2624,2024-04-30 05:21:41,538,7,0.315,2024-05-08 05:21:41
3185,7595,3031,2024-05-22 11:04:04,2036,180,0.312,2024-07-13 11:04:04
3186,7597,1826,2025-10-27 07:44:22,2467,30,0.295,2025-11-10 07:44:22
3187,7598,4716,2024-08-05 22:57:09,4825,7,0.1,2024-08-13 22:57:09
3188,7599,3702,2024-01-29 02:54:36,1331,14,0.254,2024-02-08 02:54:36
3189,7605,610,2025-10-31 05:20:12,2794,90,0.252,2025-11-29 05:20:12
3190,7606,2505,2025-08-29 16:08:14,4942,60,0.228,2025-09-20 16:08:14
3191,7607,2096,2024-02-08 15:10:33,4191,21,0.239,2024-02-20 15:10:33
3192,7608,1811,2024-12-27 12:56:41,2607,14,0.311,2025-01-06 12:56:41
3193,7611,2818,2025-07-15 20:56:30,546,21,0.258,2025-07-27 20:56:30
3194,7612,1616,2024-10-13 04:44:25,5000,30,0.228,2024-10-27 04:44:25
3195,7613,2548,2024-03-23 23:54:24,3270,180,0.219,2024-05-14 23:54:24
3196,7616,4035,2025-01-01 09:26:09,1967,14,0.286,2025-01-11 09:26:09
3197,7617,2093,2025-01-28 21:01:06,4675,21,0.207,2025-02-09 21:01:06
3198,7622,1580,2024-06-20 02:04:41,1913,120,0.162,2024-07-27 02:04:41
3199,7623,3721,2024-04-03 06:32:02,3167,7,0.297,2024-04-11 06:32:02
3200,7625,768,2024-08-19 21:21:08,2134,120,0.256,2024-09-25 21:21:08
3201,7627,3761,2024-07-01 22:01:40,2084,14,0.235,2024-07-11 22:01:40
3202,7629,2485,2025-06-01 18:04:02,3013,30,0.228,2025-06-15 18:04:02
3203,7631,1690,2025-11-09 07:54:08,1126,14,0.257,2025-11-19 07:54:08
3204,7632,1672,2024-02-01 19:34:17,3571,14,0.26,2024-02-11 19:34:17
3205,7633,1882,2025-08-20 05:03:03,1518,60,0.27,2025-09-11 05:03:03
3206,7636,4485,2025-09-03 00:25:58,4894,60,0.288,2025-09-25 00:25:58
3207,7638,954,2024-09-13 19:09:35,4748,14,0.1,2024-09-23 19:09:35
3208,7639,2066,2024-06-17 21:51:44,2083,60,0.286,2024-07-09 21:51:44
3209,7641,3541,2024-04-29 23:34:05,4530,120,0.286,2024-06-05 23:34:05
3210,7646,4394,2024-08-29 06:41:21,3361,120,0.226,2024-10-05 06:41:21
3211,7648,2458,2024-03-14 05:00:35,2960,180,0.209,2024-05-05 05:00:35
3212,7650,3301,2024-11-01 21:13:27,4320,7,0.265,2024-11-09 21:13:27
3213,7655,2717,2024-02-03 16:44:40,1585,120,0.33,2024-03-11 16:44:40
3214,7656,3589,2024-06-13 01:57:24,3274,7,0.216,2024-06-21 01:57:24
3215,7657,113,2025-01-10 03:59:43,4585,21,0.209,2025-01-22 03:59:43
3216,7663,96,2024-04-19 20:31:21,4895,30,0.266,2024-05-03 20:31:21
3217,7664,3301,2024-04-27 23:30:18,3090,14,0.247,2024-05-07 23:30:18
3218,7667,2858,2024-03-16 01:42:49,1928,120,0.305,2024-04-22 01:42:49
3219,7668,3254,2024-12-05 10:41:31,3122,90,0.195,2025-01-03 10:41:31
3220,7679,502,2024-03-28 11:16:36,2483,180,0.308,2024-05-19 11:16:36
3221,7681,4380,2025-05-03 18:06:47,4329,60,0.343,2025-05-25 18:06:47
3222,7686,618,2025-09-27 12:05:47,930,14,0.267,2025-10-07 12:05:47
3223,7690,1059,2025-02-18 07:32:40,2793,60,0.166,2025-03-12 07:32:40
3224,7693,174,2024-06-30 00:17:42,2410,7,0.182,2024-07-08 00:17:42
3225,7695,2646,2024-08-08 02:47:48,738,60,0.141,2024-08-30 02:47:48
3226,7698,3905,2025-01-31 22:51:52,3120,14,0.193,2025-02-10 22:51:52
3227,7701,4103,2025-04-26 22:33:06,3395,180,0.223,2025-06-17 22:33:06
3228,7708,1276,2025-02-25 06:22:02,3828,60,0.318,2025-03-19 06:22:02
3229,7709,3097,2025-05-02 07:06:38,1319,90,0.198,2025-05-31 07:06:38
3230,7713,2309,2025-08-08 06:14:23,4852,90,0.249,2025-09-06 06:14:23
3231,7715,4580,2025-10-04 08:39:18,3400,30,0.296,2025-10-18 08:39:18
3232,7718,1948,2024-04-17 11:13:31,890,14,0.277,2024-04-27 11:13:31
3233,7720,3487,2025-12-13 03:20:35,538,7,0.241,2025-12-21 03:20:35
3234,7723,4678,2024-02-25 10:15:10,1049,7,0.203,2024-03-04 10:15:10
3235,7726,976,2024-10-18 20:28:55,4275,30,0.201,2024-11-01 20:28:55
3236,7731,2055,2024-03-18 04:08:55,3705,90,0.246,2024-04-16 04:08:55
3237,7735,4122,2025-07-04 02:15:10,2659,21,0.269,2025-07-16 02:15:10
3238,7740,1734,2025-11-09 03:17:07,3677,90,0.267,2025-12-08 03:17:07
3239,7741,837,2025-02-14 10:08:14,2350,90,0.288,2025-03-15 10:08:14
3240,7742,4423,2025-01-06 16:34:59,4288,14,0.231,2025-01-16 16:34:59
3241,7744,3051,2025-04-16 15:28:54,1984,14,0.209,2025-04-26 15:28:54
3242,7745,4366,2025-11-20 10:15:45,1529,21,0.181,2025-12-02 10:15:45
3243,7746,957,2024-09-13 13:41:01,759,90,0.31,2024-10-12 13:41:01
3244,7747,783,2025-05-31 07:24:59,3791,120,0.268,2025-07-07 07:24:59
3245,7748,1264,2024-10-07 16:02:43,1008,180,0.248,2024-11-28 16:02:43
3246,7753,326,2025-03-06 15:05:13,3388,90,0.198,2025-04-04 15:05:13
3247,7755,1167,2024-10-10 13:51:46,1378,14,0.224,2024-10-20 13:51:46
3248,7758,940,2024-12-19 16:05:31,2024,120,0.299,2025-01-25 16:05:31
3249,7760,1459,2024-07-17 05:15:58,4148,90,0.218,2024-08-15 05:15:58
3250,7763,177,2024-11-15 09:57:45,4144,120,0.36,2024-12-22 09:57:45
3251,7764,1149,2025-01-26 01:18:54,4380,21,0.292,2025-02-07 01:18:54
3252,7771,995,2025-07-31 01:02:38,3011,90,0.257,2025-08-29 01:02:38
3253,7772,3625,2025-12-19 14:29:42,2485,120,0.275,2026-01-25 14:29:42
3254,7773,4677,2024-04-13 14:57:53,3997,7,0.197,2024-04-21 14:57:53
3255,7776,317,2024-07-01 11:53:06,3150,7,0.225,2024-07-09 11:53:06
3256,7777,688,2025-12-05 02:46:48,1498,180,0.295,2026-01-26 02:46:48
3257,7780,1855,2025-08-11 06:04:34,1795,120,0.266,2025-09-17 06:04:34
3258,7781,205,2025-02-13 22:27:06,1649,14,0.29,2025-02-23 22:27:06
3259,7783,3321,2025-10-20 15:44:57,2550,120,0.195,2025-11-26 15:44:57
3260,7784,1435,2024-09-25 03:43:58,4245,90,0.303,2024-10-24 03:43:58
3261,7791,206,2025-10-21 00:50:37,1342,120,0.236,2025-11-27 00:50:37
3262,7792,211,2024-07-26 01:51:59,1300,60,0.236,2024-08-17 01:51:59
3263,7794,3485,2025-01-18 14:20:52,2649,120,0.264,2025-02-24 14:20:52
3264,7799,3148,2024-06-11 04:11:19,1136,60,0.289,2024-07-03 04:11:19
3265,7800,3423,2024-03-04 20:12:12,3465,90,0.231,2024-04-02 20:12:12
3266,7801,1221,2024-07-27 14:49:45,4395,7,0.239,2024-08-04 14:49:45
3267,7802,208,2025-03-25 00:12:27,1158,90,0.19,2025-04-23 00:12:27
3268,7803,1376,2025-08-05 10:28:42,2405,90,0.184,2025-09-03 10:28:42
3269,7807,3744,2025-05-10 01:56:28,2508,21,0.226,2025-05-22 01:56:28
3270,7808,3795,2025-01-21 01:44:33,4563,14,0.277,2025-01-31 01:44:33
3271,7812,67,2025-09-20 22:44:54,2509,60,0.229,2025-10-12 22:44:54
3272,7814,2369,2025-03-28 04:45:52,3844,7,0.215,2025-04-05 04:45:52
3273,7819,1209,2025-09-21 22:54:41,2685,120,0.211,2025-10-28 22:54:41
3274,7823,150,2024-08-16 09:43:29,4841,21,0.302,2024-08-28 09:43:29
3275,7825,4012,2024-11-24 01:23:23,2705,21,0.251,2024-12-06 01:23:23
3276,7827,3273,2024-10-27 05:55:37,819,90,0.209,2024-11-25 05:55:37
3277,7828,419,2024-03-01 07:13:33,1407,30,0.2,2024-03-15 07:13:33
3278,7830,941,2024-04-13 19:48:45,4537,21,0.299,2024-04-25 19:48:45
3279,7831,1616,2025-06-22 13:01:16,3924,21,0.256,2025-07-04 13:01:16
3280,7836,2624,2024-03-24 01:20:28,3761,180,0.326,2024-05-15 01:20:28
3281,7838,2189,2024-12-29 07:01:31,1987,90,0.207,2025-01-27 07:01:31
3282,7839,4354,2025-04-17 02:20:43,1916,180,0.327,2025-06-08 02:20:43
3283,7840,1104,2025-03-24 16:25:21,3750,14,0.133,2025-04-03 16:25:21
3284,7842,4454,2024-04-13 11:24:19,883,60,0.205,2024-05-05 11:24:19
3285,7843,4149,2024-06-30 16:33:28,1370,60,0.244,2024-07-22 16:33:28
3286,7844,2800,2024-03-07 05:29:39,2287,14,0.279,2024-03-17 05:29:39
3287,7845,2581,2025-02-09 22:04:09,1242,60,0.205,2025-03-03 22:04:09
3288,7851,3246,2025-05-25 06:12:07,2979,120,0.281,2025-07-01 06:12:07
3289,7852,4341,2025-07-14 17:47:15,2761,60,0.204,2025-08-05 17:47:15
3290,7854,2525,2025-07-29 00:01:26,1852,30,0.36,2025-08-12 00:01:26
3291,7855,854,2025-02-12 05:37:06,3330,60,0.18,2025-03-06 05:37:06
3292,7856,3032,2024-02-17 01:20:35,902,7,0.209,2024-02-25 01:20:35
3293,7861,1076,2024-08-12 17:42:25,1389,21,0.276,2024-08-24 17:42:25
3294,7863,1196,2024-10-21 04:02:49,3922,21,0.182,2024-11-02 04:02:49
3295,7864,4298,2025-04-25 00:04:34,2653,7,0.259,2025-05-03 00:04:34
3296,7865,4210,2025-02-15 08:28:13,4964,21,0.235,2025-02-27 08:28:13
3297,7866,3581,2025-06-08 12:07:40,840,30,0.201,2025-06-22 12:07:40
3298,7868,889,2024-06-16 04:12:05,4230,90,0.265,2024-07-15 04:12:05
