channel,product_type,requested_amount,requested_term,login_7d,login_30d,night_ratio,device_change_90d,app_install_cnt,sms_cnt_7d,age,gender,city_tier,education,marital_status,residence_years,company_type,monthly_income,phone_age_months,contact_count,emergency_contact_count,device_count,has_credit_card,bureau_score,delinq_12m,credit_utilization,open_accounts,inquiry_3m,device_cnt,brand_nunique,emulator_any,emulator_rate,rooted_any,rooted_rate,device_risk_score_mean,device_risk_score_max,ip_risk_level_mean,ip_risk_level_max,geo_consistent_rate,android_share,apply_hour,apply_dayofweek,y_dpd30_ever
app,short_term,3304,7,4,21,0.09,0,56,31,45,M,3,high,married,5,state,4209.0,19,430,3,2,1,599.0,0,0.22,8,0,2,2,0,0.0,0,0.0,33.5,48.0,1.5,2.0,1.0,0.0,4,0,0
app,installment,3652,90,1,17,0.24,0,101,37,31,M,2,high,married,7,private,7547.0,58,467,1,2,0,657.0,1,0.14,5,1,2,1,0,0.0,0,0.0,56.5,71.0,1.5,2.0,1.0,1.0,15,1,0
web,installment,3073,180,5,25,0.5,0,95,12,55,M,3,high,married,1,unemployed,2530.0,27,296,4,1,0,423.0,0,0.39,7,0,1,1,0,0.0,0,0.0,38.0,38.0,1.0,1.0,1.0,1.0,19,1,0
partner,installment,3223,60,1,22,0.68,0,55,22,43,M,4,college,single,10,self_employed,4910.0,96,291,4,3,0,640.0,0,0.59,5,3,3,3,0,0.0,0,0.0,21.333333333333332,48.0,1.6666666666666667,3.0,1.0,1.0,7,4,0
partner,short_term,4420,7,5,9,0.05,0,91,36,34,M,4,college,single,1,private,4173.0,73,363,5,2,0,596.0,0,0.37,8,3,2,2,0,0.0,0,0.0,33.0,53.0,1.5,2.0,0.5,0.5,6,6,0
partner,installment,2405,60,7,14,0.52,0,57,34,25,M,3,high,single,7,private,3397.0,33,209,4,1,1,726.0,0,0.07,4,0,1,1,0,0.0,0,0.0,16.0,16.0,4.0,4.0,1.0,1.0,10,5,0
app,installment,4275,60,6,22,0.66,0,46,24,35,M,2,high,single,10,private,3767.0,12,432,3,2,0,625.0,1,0.31,0,2,2,2,0,0.0,0,0.0,51.0,51.0,1.0,1.0,1.0,1.0,12,4,0
app,short_term,3711,14,2,18,0.36,0,83,36,50,M,3,high,single,4,state,6086.0,45,104,2,1,1,583.0,0,0.18,2,0,1,1,0,0.0,0,0.0,56.0,56.0,1.0,1.0,1.0,0.0,2,3,0
web,short_term,3944,30,4,22,0.31,0,71,15,54,M,3,high,single,6,self_employed,4202.0,28,198,1,3,1,666.0,0,0.43,3,0,3,3,0,0.0,0,0.0,45.666666666666664,58.0,2.6666666666666665,3.0,1.0,1.0,10,6,0
app,installment,4946,180,7,12,0.56,0,75,32,23,M,4,middle,married,1,unemployed,2508.0,55,409,3,3,1,624.0,0,0.48,1,0,3,3,0,0.0,0,0.0,21.0,31.0,1.0,1.0,1.0,1.0,15,0,0
app,installment,3560,180,1,19,0.39,0,52,29,34,F,3,college,married,5,private,2881.0,21,382,5,1,1,792.0,0,0.43,4,2,1,1,0,0.0,0,0.0,10.0,10.0,1.0,1.0,1.0,0.0,4,1,0
web,short_term,3694,21,5,38,0.02,0,62,22,41,F,2,middle,single,1,self_employed,5580.0,77,296,1,3,0,600.0,0,0.2,8,0,3,3,0,0.0,0,0.0,15.666666666666666,33.0,1.3333333333333333,2.0,1.0,0.6666666666666666,2,6,0
web,installment,3692,120,3,11,0.68,0,18,12,55,M,4,high,married,10,unemployed,3152.0,37,419,1,3,0,620.0,0,0.7,4,0,3,3,0,0.0,1,0.3333333333333333,50.0,70.0,2.6666666666666665,4.0,1.0,1.0,9,6,0
app,short_term,1528,30,7,8,0.38,0,50,12,30,F,1,college,married,5,private,3736.0,11,314,2,3,0,506.0,0,0.06,5,0,3,3,0,0.0,0,0.0,16.333333333333332,47.0,1.6666666666666667,3.0,1.0,1.0,14,1,0
app,short_term,3750,7,3,11,0.1,0,87,28,41,F,4,graduate,married,1,self_employed,4415.0,80,56,4,1,0,688.0,2,0.49,10,0,1,1,0,0.0,0,0.0,42.0,42.0,4.0,4.0,1.0,1.0,8,3,0
app,short_term,2077,14,3,18,0.12,0,79,33,22,F,4,college,married,0,private,5434.0,79,397,2,2,1,744.0,0,0.32,10,3,2,1,0,0.0,0,0.0,60.0,77.0,3.0,5.0,1.0,1.0,16,1,0
app,installment,659,60,3,34,0.24,0,77,0,20,M,4,college,married,0,private,4364.0,65,159,1,2,0,606.0,1,0.53,2,0,2,2,0,0.0,0,0.0,37.0,45.0,1.0,1.0,1.0,1.0,22,1,0
web,short_term,4303,30,0,16,0.22,0,48,19,49,M,2,college,divorced,6,private,6050.0,21,159,5,3,0,716.0,0,0.27,7,1,3,2,1,0.6666666666666666,0,0.0,27.333333333333332,39.0,1.0,1.0,0.6666666666666666,1.0,17,6,0
app,installment,654,180,6,6,0.09,0,46,28,39,F,4,high,single,6,private,8089.0,65,110,2,2,0,626.0,0,0.63,1,0,2,2,0,0.0,0,0.0,58.0,61.0,2.0,3.0,1.0,0.0,12,6,0
app,installment,1218,120,6,23,0.16,0,58,16,32,M,5,college,single,8,private,2763.0,62,118,3,2,0,535.0,1,0.07,10,0,2,1,0,0.0,0,0.0,30.5,53.0,1.0,1.0,1.0,1.0,19,4,0
app,short_term,4320,30,3,19,0.08,0,92,32,48,M,2,college,single,1,private,2440.0,30,292,2,3,0,662.0,0,0.33,4,0,3,3,0,0.0,0,0.0,42.333333333333336,54.0,2.0,3.0,1.0,1.0,14,3,0
web,short_term,2723,7,6,14,0.11,0,56,42,32,F,2,college,single,6,self_employed,2554.0,73,308,4,1,0,822.0,0,0.31,3,0,1,1,0,0.0,0,0.0,45.0,45.0,2.0,2.0,0.0,1.0,23,3,0
partner,short_term,3154,7,5,24,0.4,0,67,25,31,F,3,high,married,9,private,2142.0,65,488,3,2,1,540.0,0,0.25,6,3,2,2,0,0.0,0,0.0,30.5,61.0,1.0,1.0,1.0,1.0,21,5,0
app,short_term,3381,7,0,0,0.19,0,39,0,35,F,3,high,single,7,self_employed,5063.0,31,429,3,2,0,610.0,0,0.46,4,2,2,2,0,0.0,0,0.0,41.0,54.0,2.5,4.0,1.0,0.5,9,4,0
app,short_term,1479,21,8,14,0.15,0,29,19,25,M,5,graduate,single,2,private,4408.0,115,139,5,3,0,818.0,0,0.57,2,2,3,2,0,0.0,0,0.0,34.333333333333336,45.0,1.3333333333333333,2.0,1.0,1.0,3,2,0
web,installment,2092,90,3,23,0.05,0,59,33,20,M,3,college,married,0,private,4360.0,109,191,4,3,1,674.0,0,0.3,7,1,3,3,0,0.0,0,0.0,34.666666666666664,49.0,1.3333333333333333,2.0,1.0,0.6666666666666666,8,0,0
app,short_term,1035,7,0,18,0.19,0,72,46,27,F,2,college,single,9,self_employed,3237.0,56,326,3,1,0,493.0,0,0.44,6,0,1,1,0,0.0,0,0.0,49.0,49.0,1.0,1.0,1.0,1.0,10,5,0
app,installment,4888,90,3,20,0.3,0,84,51,41,F,3,high,married,0,private,3681.0,37,330,2,2,1,524.0,1,0.73,1,2,2,2,0,0.0,0,0.0,55.0,68.0,2.0,2.0,1.0,0.5,23,6,0
app,short_term,2040,14,2,27,0.05,0,48,48,36,M,1,graduate,married,8,self_employed,3596.0,12,215,4,3,0,525.0,0,0.23,1,1,3,3,0,0.0,0,0.0,17.0,30.0,1.3333333333333333,2.0,0.6666666666666666,0.6666666666666666,19,4,0
app,short_term,3051,7,6,26,0.23,0,15,8,35,F,3,college,married,1,private,3934.0,78,300,2,3,0,600.0,0,0.14,6,0,3,2,0,0.0,0,0.0,50.333333333333336,88.0,1.6666666666666667,3.0,0.6666666666666666,0.6666666666666666,0,3,0
web,short_term,1005,7,3,10,0.17,1,70,47,38,F,2,college,married,7,private,4910.0,95,351,1,2,0,679.0,3,0.24,4,2,2,1,0,0.0,0,0.0,36.0,38.0,1.0,1.0,0.5,0.5,2,6,0
partner,installment,3284,180,0,26,0.39,0,41,24,36,M,5,high,single,9,private,3679.0,85,83,5,2,0,629.0,1,0.23,9,1,2,1,0,0.0,0,0.0,52.0,56.0,3.0,5.0,1.0,1.0,14,1,1
app,installment,2111,120,5,7,0.21,0,52,28,46,F,2,college,married,7,unemployed,5478.0,41,262,5,3,0,616.0,0,0.34,1,4,3,3,0,0.0,0,0.0,40.0,54.0,1.3333333333333333,2.0,1.0,0.6666666666666666,0,1,0
web,installment,4515,60,3,3,0.55,0,54,36,35,M,2,high,married,6,private,5192.0,103,127,2,2,1,708.0,0,0.76,0,0,2,2,0,0.0,0,0.0,39.0,47.0,2.0,3.0,1.0,1.0,16,4,0
app,short_term,2348,7,5,17,0.51,0,56,2,55,F,5,middle,married,4,private,4474.0,18,183,4,2,1,601.0,0,0.19,9,1,2,2,0,0.0,0,0.0,9.5,12.0,1.0,1.0,1.0,0.5,13,4,0
app,installment,3093,60,5,17,0.53,0,49,22,27,M,3,high,single,10,self_employed,3137.0,7,458,2,1,1,612.0,0,0.63,8,0,1,1,0,0.0,0,0.0,58.0,58.0,1.0,1.0,1.0,0.0,5,2,0
app,installment,3720,180,8,26,0.44,0,96,45,48,F,4,middle,single,6,private,3546.0,15,51,2,2,1,651.0,0,0.22,5,1,2,2,0,0.0,0,0.0,67.0,77.0,1.5,2.0,1.0,0.5,3,1,0
app,short_term,4858,30,7,29,0.51,0,102,33,45,M,3,college,single,3,private,3716.0,120,159,5,2,0,665.0,3,0.56,1,0,2,2,0,0.0,0,0.0,62.5,74.0,1.0,1.0,1.0,1.0,15,1,0
app,short_term,3238,30,7,35,0.49,0,71,31,24,F,3,high,single,10,unemployed,2991.0,61,454,5,1,1,593.0,0,0.65,4,0,1,1,0,0.0,0,0.0,31.0,31.0,1.0,1.0,1.0,1.0,16,0,0
partner,short_term,4257,14,7,16,0.59,0,43,43,47,F,4,middle,single,4,private,5897.0,109,461,2,3,1,532.0,0,0.05,4,0,3,2,0,0.0,0,0.0,20.333333333333332,29.0,1.6666666666666667,3.0,1.0,1.0,11,2,0
app,installment,3671,90,10,19,0.1,0,81,31,29,F,1,college,single,7,private,2095.0,33,109,5,2,0,617.0,0,0.09,6,0,2,2,0,0.0,0,0.0,44.0,61.0,1.5,2.0,1.0,1.0,15,0,0
app,installment,1700,120,0,25,0.13,1,54,24,29,M,4,high,married,8,private,3208.0,30,467,5,3,0,620.0,0,0.54,8,0,3,3,0,0.0,1,0.3333333333333333,46.333333333333336,54.0,1.6666666666666667,3.0,1.0,1.0,17,0,0
web,short_term,3395,7,2,9,0.1,0,50,0,48,M,2,high,married,10,private,6288.0,11,247,4,2,0,554.0,0,0.33,10,2,2,2,0,0.0,0,0.0,34.5,46.0,1.0,1.0,1.0,0.0,14,4,0
app,short_term,3402,21,10,40,0.12,0,74,16,20,M,2,high,married,2,state,3908.0,84,222,4,3,1,620.0,0,0.3,3,2,3,3,0,0.0,0,0.0,40.666666666666664,48.0,2.6666666666666665,4.0,0.6666666666666666,1.0,6,6,0
app,installment,2065,90,0,27,0.12,0,50,23,32,F,2,high,divorced,5,self_employed,3353.0,61,371,5,3,0,589.0,0,0.31,0,1,3,2,0,0.0,1,0.3333333333333333,23.0,49.0,2.6666666666666665,4.0,1.0,1.0,11,5,0
partner,short_term,1736,7,0,16,0.5,0,58,40,41,F,5,middle,married,5,state,5066.0,17,467,4,3,0,610.0,0,0.46,2,1,3,3,0,0.0,0,0.0,29.333333333333332,46.0,2.0,2.0,1.0,1.0,2,1,0
app,installment,2356,60,3,27,0.07,0,64,15,54,F,3,college,single,7,state,2667.0,71,434,4,1,1,546.0,0,0.34,7,1,1,1,0,0.0,0,0.0,76.0,76.0,2.0,2.0,1.0,1.0,13,5,0
partner,short_term,1334,30,5,25,0.24,0,31,39,36,F,2,graduate,single,10,self_employed,6924.0,40,210,3,1,0,685.0,0,0.57,3,0,1,1,0,0.0,0,0.0,54.0,54.0,1.0,1.0,0.0,1.0,22,4,0
app,short_term,3619,21,7,21,0.14,0,72,34,52,F,4,college,single,1,self_employed,3117.0,59,171,2,2,0,534.0,3,0.71,2,0,2,2,0,0.0,0,0.0,23.5,28.0,3.0,3.0,1.0,1.0,12,6,0
web,short_term,3428,14,4,10,0.14,0,79,14,32,M,3,graduate,single,9,private,2141.0,89,221,3,1,1,596.0,0,0.27,6,0,1,1,0,0.0,0,0.0,27.0,27.0,2.0,2.0,1.0,0.0,18,1,0
app,installment,1901,120,3,10,0.15,0,33,0,23,M,4,college,married,4,self_employed,2962.0,66,332,1,3,1,520.0,0,0.16,10,0,3,3,0,0.0,0,0.0,26.333333333333332,31.0,1.3333333333333333,2.0,1.0,0.6666666666666666,1,2,0
app,installment,3356,90,8,16,0.12,0,49,41,21,F,2,college,married,10,private,7099.0,84,408,4,1,1,649.0,1,0.81,5,0,1,1,0,0.0,0,0.0,50.0,50.0,1.0,1.0,1.0,1.0,16,3,0
app,short_term,3566,21,5,0,0.06,0,38,50,55,F,4,college,single,5,self_employed,4770.0,79,83,2,1,1,537.0,0,0.14,10,3,1,1,0,0.0,0,0.0,10.0,10.0,2.0,2.0,1.0,1.0,18,3,0
app,installment,4210,60,7,26,0.05,0,60,47,20,F,4,graduate,married,4,self_employed,4209.0,88,334,4,2,0,645.0,0,0.49,3,1,2,1,0,0.0,0,0.0,38.5,49.0,3.0,3.0,1.0,1.0,21,5,0
app,short_term,3320,21,5,13,0.3,1,24,30,35,F,4,middle,married,9,private,5488.0,91,298,3,2,1,602.0,0,0.12,8,0,2,2,0,0.0,1,0.5,25.0,31.0,2.0,3.0,1.0,1.0,3,3,0
app,installment,750,60,3,30,0.18,0,52,25,44,M,4,college,single,2,private,2178.0,3,366,4,1,1,647.0,0,0.12,9,0,1,1,0,0.0,0,0.0,58.0,58.0,1.0,1.0,1.0,1.0,13,6,0
app,installment,4963,180,4,20,0.34,0,68,32,36,M,2,graduate,single,8,self_employed,3763.0,50,331,5,2,1,490.0,0,0.5,9,4,2,2,0,0.0,0,0.0,39.5,41.0,2.0,3.0,1.0,1.0,12,4,0
app,installment,1516,60,7,32,0.38,1,35,19,18,F,3,high,single,6,private,3829.0,94,153,4,1,1,605.0,1,0.2,5,3,1,1,0,0.0,0,0.0,34.0,34.0,3.0,3.0,1.0,0.0,14,3,1
app,short_term,1879,7,0,5,0.22,0,49,21,34,F,1,college,married,5,self_employed,3766.0,5,452,2,2,0,652.0,0,0.42,6,1,2,2,0,0.0,0,0.0,41.0,61.0,1.5,2.0,1.0,0.5,15,2,0
app,short_term,3676,7,3,12,0.22,0,59,27,47,M,2,college,married,3,private,3914.0,39,185,2,2,0,529.0,0,0.11,5,1,2,2,0,0.0,0,0.0,38.5,44.0,2.5,4.0,1.0,0.5,18,2,0
app,installment,1856,180,6,17,0.73,0,49,8,48,F,3,middle,married,10,self_employed,6571.0,97,459,3,2,0,551.0,0,0.31,0,1,2,2,0,0.0,0,0.0,47.0,64.0,1.0,1.0,1.0,1.0,10,4,0
app,short_term,3282,14,4,5,0.42,0,48,23,31,F,4,college,married,2,private,2019.0,24,394,1,2,1,700.0,0,0.2,10,6,2,2,0,0.0,0,0.0,14.5,29.0,1.0,1.0,1.0,1.0,0,4,0
app,installment,2016,60,0,16,0.15,1,74,28,36,M,4,high,married,6,state,4432.0,16,371,1,2,1,499.0,0,0.25,9,2,2,2,0,0.0,0,0.0,53.0,64.0,2.0,3.0,1.0,1.0,22,4,0
app,short_term,671,14,0,4,0.24,0,74,24,51,M,4,college,divorced,9,private,5572.0,44,415,1,2,1,557.0,0,0.32,6,3,2,2,0,0.0,0,0.0,39.5,46.0,1.0,1.0,1.0,1.0,10,1,0
app,installment,2274,120,4,32,0.24,0,33,6,54,M,3,high,single,6,self_employed,4202.0,28,198,1,3,1,666.0,0,0.43,3,0,3,3,0,0.0,0,0.0,45.666666666666664,58.0,2.6666666666666665,3.0,1.0,1.0,10,5,0
app,installment,713,180,5,41,0.27,0,30,45,34,F,4,graduate,single,4,self_employed,2395.0,72,94,4,1,0,594.0,0,0.7,2,0,1,1,0,0.0,0,0.0,45.0,45.0,1.0,1.0,1.0,1.0,4,3,0
web,short_term,3835,14,3,3,0.38,0,40,23,50,F,1,college,married,1,private,2641.0,75,405,4,1,1,555.0,3,0.18,0,1,1,1,0,0.0,0,0.0,21.0,21.0,1.0,1.0,1.0,1.0,3,1,0
app,installment,3323,180,9,26,0.31,1,68,53,54,F,2,high,married,10,private,5510.0,10,325,2,1,0,756.0,0,0.6,1,3,1,1,0,0.0,1,1.0,56.0,56.0,1.0,1.0,1.0,1.0,23,4,0
app,short_term,749,14,6,27,0.24,0,60,23,50,F,3,college,single,7,private,5524.0,38,373,4,1,0,751.0,0,0.3,3,1,1,1,0,0.0,0,0.0,31.0,31.0,3.0,3.0,1.0,1.0,10,2,0
app,short_term,1699,30,5,17,0.33,0,81,8,19,F,4,graduate,married,7,unemployed,5088.0,56,117,4,2,1,610.0,0,0.37,2,1,2,2,0,0.0,0,0.0,53.5,65.0,1.5,2.0,1.0,0.5,11,1,0
web,short_term,3241,21,6,23,0.12,0,72,0,35,F,4,college,single,5,state,5798.0,17,75,2,3,1,640.0,0,0.75,10,1,3,2,0,0.0,0,0.0,46.0,63.0,3.0,5.0,0.6666666666666666,0.3333333333333333,9,3,0
app,short_term,4139,7,7,7,0.13,0,47,41,20,M,4,college,married,0,private,4364.0,65,159,1,2,0,606.0,1,0.53,2,0,2,2,0,0.0,0,0.0,37.0,45.0,1.0,1.0,1.0,1.0,6,2,0
app,short_term,4381,14,5,27,0.19,0,78,25,21,F,2,middle,married,8,private,3382.0,66,137,4,3,1,600.0,0,0.39,3,0,3,2,0,0.0,0,0.0,28.0,42.0,1.0,1.0,1.0,1.0,19,4,0
web,short_term,1860,7,0,32,0.3,0,84,32,32,M,5,college,single,8,private,2763.0,62,118,3,2,0,535.0,1,0.07,10,0,2,1,0,0.0,0,0.0,30.5,53.0,1.0,1.0,1.0,1.0,19,0,0
partner,installment,620,120,3,28,0.28,0,75,45,22,M,2,middle,divorced,7,private,2877.0,48,129,2,3,0,564.0,0,0.4,1,0,3,1,0,0.0,0,0.0,37.666666666666664,42.0,2.3333333333333335,3.0,0.6666666666666666,1.0,7,3,0
app,installment,2752,90,5,14,0.08,0,59,41,43,F,4,middle,married,6,private,4598.0,73,468,1,2,0,675.0,0,0.29,9,1,2,2,0,0.0,0,0.0,40.5,81.0,1.5,2.0,1.0,1.0,8,3,0
app,short_term,2971,7,3,40,0.19,0,68,30,49,M,4,middle,single,1,state,4270.0,49,368,3,1,1,699.0,2,0.58,9,0,1,1,0,0.0,0,0.0,30.0,30.0,1.0,1.0,0.0,1.0,18,3,0
app,installment,738,120,4,16,0.24,0,54,18,51,F,2,high,married,0,private,3326.0,37,261,4,1,0,530.0,0,0.39,1,0,1,1,0,0.0,0,0.0,26.0,26.0,1.0,1.0,1.0,1.0,5,1,0
app,installment,1870,180,0,17,0.43,0,35,17,29,M,4,college,married,10,private,4770.0,99,164,1,2,1,733.0,0,0.49,2,0,2,2,0,0.0,0,0.0,44.0,48.0,1.0,1.0,1.0,0.5,3,3,0
app,short_term,1866,21,2,14,0.23,0,55,26,20,F,2,college,divorced,5,private,8269.0,37,375,1,3,1,769.0,4,0.11,6,1,3,2,0,0.0,0,0.0,35.666666666666664,80.0,2.6666666666666665,5.0,1.0,0.6666666666666666,4,5,0
partner,short_term,859,7,6,29,0.24,0,80,16,48,F,4,middle,single,6,private,3546.0,15,51,2,2,1,651.0,0,0.22,5,1,2,2,0,0.0,0,0.0,67.0,77.0,1.5,2.0,1.0,0.5,9,6,0
app,installment,1004,180,5,12,0.49,0,22,20,52,M,2,college,married,8,state,3258.0,35,300,1,1,0,658.0,1,0.33,1,1,1,1,0,0.0,0,0.0,31.0,31.0,2.0,2.0,1.0,1.0,21,5,0
app,installment,2445,180,4,24,0.22,0,54,27,34,F,3,high,married,6,private,2601.0,42,129,3,2,1,632.0,1,0.35,9,1,2,2,0,0.0,1,0.5,53.0,59.0,3.0,3.0,1.0,1.0,8,1,0
web,short_term,4364,14,6,0,0.34,0,83,38,48,F,4,college,married,3,self_employed,3791.0,23,453,1,1,1,407.0,0,0.63,4,1,1,1,0,0.0,0,0.0,34.0,34.0,1.0,1.0,1.0,1.0,10,1,1
app,short_term,4029,21,0,29,0.22,0,62,20,18,F,2,high,single,8,self_employed,5188.0,17,404,1,2,0,632.0,1,0.47,5,0,2,2,0,0.0,0,0.0,1.0,1.0,2.0,3.0,1.0,0.5,2,5,0
web,short_term,4773,30,8,31,0.11,1,51,45,32,F,3,high,married,7,state,2988.0,22,100,1,2,1,561.0,0,0.23,4,0,2,2,0,0.0,0,0.0,40.5,69.0,3.0,4.0,1.0,1.0,20,3,0
app,short_term,4629,7,5,41,0.27,0,62,23,53,M,4,graduate,married,5,unemployed,2864.0,109,329,5,3,0,572.0,0,0.26,7,1,3,3,0,0.0,0,0.0,43.0,59.0,2.3333333333333335,3.0,1.0,0.3333333333333333,4,4,0
app,installment,4076,90,5,17,0.18,0,43,27,27,M,1,college,married,9,private,5680.0,54,244,3,2,0,573.0,0,0.35,6,0,2,1,0,0.0,0,0.0,42.0,44.0,1.0,1.0,1.0,1.0,0,2,0
app,installment,2408,180,3,17,0.29,0,60,33,50,M,2,middle,married,6,self_employed,1950.0,39,385,1,1,0,765.0,0,0.15,8,0,1,1,0,0.0,0,0.0,61.0,61.0,1.0,1.0,1.0,1.0,19,1,0
app,short_term,3426,7,0,16,0.2,0,47,41,49,F,2,college,single,2,unemployed,5271.0,116,329,2,2,1,665.0,0,0.43,0,1,2,2,0,0.0,0,0.0,38.0,48.0,3.0,4.0,1.0,0.0,4,4,0
app,installment,1881,120,1,34,0.16,0,71,58,31,M,3,graduate,single,4,unemployed,3266.0,81,110,3,2,0,614.0,0,0.44,5,2,2,2,0,0.0,0,0.0,20.5,41.0,2.0,3.0,0.5,1.0,11,5,0
app,installment,3626,120,3,24,0.39,0,108,39,21,M,1,middle,married,8,self_employed,2749.0,59,379,5,1,1,813.0,0,0.52,8,2,1,1,0,0.0,0,0.0,28.0,28.0,1.0,1.0,1.0,1.0,17,2,0
partner,short_term,3253,21,7,21,0.04,1,64,50,53,M,2,middle,single,5,state,6983.0,47,376,5,2,0,696.0,0,0.2,10,2,2,2,0,0.0,0,0.0,58.0,69.0,2.0,2.0,1.0,1.0,14,0,0
web,short_term,1398,21,7,16,0.05,0,80,6,54,F,2,college,married,8,private,1871.0,61,93,3,2,0,657.0,0,0.52,9,1,2,2,0,0.0,0,0.0,46.0,71.0,1.0,1.0,0.5,1.0,10,3,0
app,installment,1920,90,4,12,0.06,0,66,44,53,F,5,college,married,2,unemployed,4178.0,19,137,1,2,1,656.0,3,0.43,3,0,2,2,0,0.0,0,0.0,30.5,44.0,1.0,1.0,1.0,0.5,23,3,0
app,installment,4469,60,5,15,0.18,0,45,30,31,M,3,high,married,4,unemployed,5116.0,27,267,3,3,0,653.0,0,0.08,6,1,3,3,0,0.0,1,0.3333333333333333,48.666666666666664,81.0,3.3333333333333335,4.0,1.0,1.0,5,2,0
app,installment,4171,90,7,16,0.43,0,44,12,51,F,4,college,married,2,private,7082.0,11,445,2,2,0,605.0,2,0.31,6,2,2,2,0,0.0,0,0.0,44.5,61.0,2.5,3.0,1.0,1.0,17,5,0
app,short_term,2047,14,2,24,0.41,0,68,16,19,M,4,college,married,3,unemployed,3032.0,10,481,5,2,1,704.0,0,0.5,8,0,2,2,0,0.0,1,0.5,49.5,74.0,1.0,1.0,1.0,0.5,16,4,0
web,installment,3328,180,1,18,0.01,0,51,27,54,F,2,high,single,10,unemployed,3036.0,77,346,2,2,0,534.0,0,0.35,3,0,2,2,0,0.0,0,0.0,33.5,39.0,2.5,3.0,1.0,1.0,2,5,0
web,short_term,4270,21,2,12,0.3,0,61,7,50,M,3,high,married,8,unemployed,4444.0,43,165,2,2,0,470.0,0,0.3,8,1,2,2,0,0.0,0,0.0,41.0,43.0,1.5,2.0,1.0,1.0,12,0,0
app,short_term,1279,21,10,15,0.13,0,51,11,35,F,4,high,single,2,private,3803.0,26,129,3,2,0,591.0,0,0.55,2,0,2,1,0,0.0,0,0.0,54.0,65.0,2.5,4.0,1.0,1.0,6,5,0
app,short_term,4680,14,1,10,0.25,0,73,54,40,F,3,middle,married,1,private,4895.0,47,458,1,3,0,732.0,4,0.33,3,1,3,2,0,0.0,0,0.0,47.0,53.0,1.6666666666666667,2.0,1.0,0.3333333333333333,2,4,0
app,installment,1439,90,5,32,0.53,0,42,31,29,F,4,high,married,6,private,3291.0,23,206,5,1,0,413.0,0,0.54,1,0,1,1,0,0.0,0,0.0,13.0,13.0,1.0,1.0,1.0,1.0,3,3,0
app,installment,2716,90,3,18,0.35,0,49,23,34,F,3,high,single,1,private,2263.0,114,481,4,3,1,635.0,1,0.29,2,0,3,3,0,0.0,0,0.0,39.666666666666664,60.0,3.3333333333333335,5.0,0.6666666666666666,0.6666666666666666,4,0,0
web,short_term,1968,7,7,8,0.16,0,72,39,34,M,3,college,married,6,private,3778.0,44,166,3,1,0,543.0,0,0.23,9,1,1,1,0,0.0,0,0.0,26.0,26.0,3.0,3.0,1.0,0.0,8,0,0
partner,installment,2382,120,2,8,0.33,0,46,18,46,M,4,college,married,7,private,3647.0,51,211,2,1,1,650.0,2,0.14,7,1,1,1,0,0.0,0,0.0,8.0,8.0,1.0,1.0,1.0,0.0,3,5,0
partner,short_term,3168,14,6,38,0.08,0,53,32,47,F,3,high,married,10,private,3826.0,70,299,2,2,0,739.0,0,0.45,0,0,2,2,0,0.0,0,0.0,37.0,45.0,2.5,3.0,1.0,0.5,2,0,0
partner,installment,3504,60,8,23,0.24,0,61,30,44,F,1,college,single,7,self_employed,3711.0,33,470,2,3,0,660.0,0,0.1,5,1,3,2,0,0.0,1,0.3333333333333333,55.333333333333336,74.0,2.0,3.0,1.0,0.6666666666666666,9,4,0
app,installment,1870,60,8,11,0.04,0,66,32,20,F,5,middle,married,5,unemployed,3718.0,78,429,2,3,1,678.0,2,0.17,3,1,3,2,0,0.0,0,0.0,48.0,85.0,1.6666666666666667,3.0,1.0,0.6666666666666666,5,2,0
web,installment,2173,180,2,30,0.4,0,82,59,19,M,2,college,single,5,state,4548.0,4,252,2,1,0,655.0,2,0.78,3,5,1,1,0,0.0,0,0.0,27.0,27.0,1.0,1.0,1.0,1.0,9,1,0
app,installment,627,180,3,30,0.18,1,71,44,35,F,2,middle,married,2,unemployed,2389.0,21,344,2,2,0,612.0,0,0.38,0,0,2,1,0,0.0,0,0.0,47.0,53.0,1.0,1.0,0.5,1.0,1,3,0
app,short_term,4417,7,12,14,0.18,0,45,14,40,M,3,college,married,4,private,3193.0,20,216,5,1,1,597.0,2,0.32,8,1,1,1,0,0.0,0,0.0,52.0,52.0,1.0,1.0,1.0,1.0,17,5,0
app,installment,2698,180,6,17,0.21,0,54,53,39,F,4,college,single,8,private,2478.0,68,313,3,2,1,662.0,0,0.33,8,0,2,2,0,0.0,0,0.0,54.5,61.0,1.5,2.0,0.5,0.5,19,0,0
app,installment,3606,60,6,6,0.18,0,70,36,30,M,4,middle,single,6,private,4208.0,2,59,5,1,1,605.0,0,0.17,7,0,1,1,0,0.0,0,0.0,48.0,48.0,2.0,2.0,1.0,1.0,2,5,0
app,installment,690,180,3,20,0.17,0,44,4,54,F,3,high,married,5,private,2317.0,97,55,2,2,0,653.0,0,0.09,4,2,2,2,0,0.0,0,0.0,47.5,58.0,1.0,1.0,1.0,0.0,7,0,0
app,short_term,3225,14,3,5,0.13,0,65,55,42,F,4,college,married,3,private,4401.0,40,463,2,1,0,521.0,0,0.32,8,0,1,1,0,0.0,0,0.0,32.0,32.0,2.0,2.0,1.0,1.0,4,1,0
