app_id,user_id,apply_dt,login_7d,login_30d,night_ratio,device_change_90d,app_install_cnt,sms_cnt_7d
7050,2026,2024-06-18 00:27:29,5,7,0.21,0,52,28
7051,3637,2024-11-16 18:54:56,1,23,0.35,0,10,23
7052,3982,2025-06-19 10:33:09,5,26,0.21,0,40,38
7053,4294,2024-08-02 16:50:10,3,3,0.55,0,54,36
7054,18,2025-03-10 05:16:56,2,28,0.43,0,76,13
7055,2459,2025-04-10 19:02:30,3,18,0.09,0,37,37
7056,685,2025-10-19 17:25:19,6,34,0.11,0,53,28
7057,3477,2024-11-01 13:26:22,5,17,0.51,0,56,2
7058,3716,2024-10-23 05:20:44,5,17,0.53,0,49,22
7059,3110,2025-08-11 13:39:11,6,10,0.49,1,41,30
7060,2272,2024-02-27 03:59:24,8,26,0.44,0,96,45
7061,2761,2025-09-26 14:53:22,1,9,0.04,0,86,42
7062,3935,2025-10-16 20:31:36,0,13,0.16,0,52,14
7063,2623,2024-06-18 15:33:59,7,29,0.51,0,102,33
7064,3434,2025-10-28 19:18:10,6,21,0.41,0,58,28
7065,196,2024-12-21 13:52:04,4,31,0.37,0,69,18
7066,992,2024-07-26 01:02:17,7,9,0.35,1,55,16
7067,3808,2025-06-25 01:13:22,6,23,0.49,0,53,38
7068,1076,2024-11-12 07:31:53,3,19,0.55,0,91,8
7069,2710,2024-04-08 13:31:44,9,30,0.09,0,73,16
7070,1690,2024-12-03 01:08:26,4,8,0.36,0,77,36
7071,1149,2025-03-15 17:01:04,6,32,0.17,0,97,26
7072,4720,2024-02-28 21:51:08,2,31,0.33,0,60,12
7073,3097,2024-04-29 16:10:02,7,35,0.49,0,71,31
7074,2318,2024-11-21 03:19:50,3,22,0.13,0,43,31
7075,2191,2024-09-12 12:02:30,4,24,0.32,0,88,16
7076,961,2024-05-17 13:54:30,4,16,0.35,0,64,24
7077,500,2025-11-12 12:07:43,8,15,0.04,0,45,23
7078,946,2024-11-05 16:28:04,5,26,0.24,0,46,32
7079,4958,2025-10-27 00:22:50,4,14,0.19,0,100,34
7080,4919,2024-11-23 02:51:19,7,11,0.21,0,70,40
7081,2590,2024-03-27 11:49:46,7,16,0.59,0,43,43
7082,4690,2024-11-11 19:01:09,5,32,0.28,0,54,11
7083,2256,2024-11-10 06:15:53,4,7,0.18,0,32,26
7084,4005,2025-03-18 14:53:09,5,18,0.18,0,63,34
7085,3339,2024-09-30 15:13:35,10,19,0.1,0,81,31
7086,4891,2025-06-17 21:12:55,8,1,0.33,0,89,23
7087,4645,2025-02-03 17:23:33,0,25,0.13,1,54,24
7088,4597,2024-10-10 03:13:13,3,41,0.41,0,70,2
7089,2663,2025-06-30 22:36:20,0,17,0.22,0,61,39
7090,832,2025-07-19 02:32:19,5,15,0.17,0,59,25
7091,3238,2024-05-24 14:59:19,2,9,0.1,0,50,0
7092,1779,2025-08-30 18:04:47,8,24,0.4,0,46,36
7093,1560,2025-11-07 02:46:15,7,46,0.09,0,74,51
7094,1323,2024-09-08 06:50:07,10,40,0.12,0,74,16
7095,4997,2025-09-05 22:17:56,1,26,0.31,0,75,15
7096,1385,2024-05-28 09:13:09,9,0,0.34,0,38,37
7097,388,2025-05-04 23:23:50,10,4,0.19,0,47,26
7098,1992,2024-12-07 11:13:35,0,27,0.12,0,50,23
7099,1934,2024-07-05 16:28:01,4,20,0.13,0,43,52
7100,3403,2024-09-26 18:59:44,7,28,0.12,0,48,0
7101,1068,2024-06-25 02:30:16,0,16,0.5,0,58,40
7102,3822,2024-08-08 05:59:52,2,4,0.08,0,91,29
7103,3748,2024-03-20 07:00:53,5,23,0.15,0,49,27
7104,3696,2025-08-09 01:34:45,3,22,0.53,0,56,55
7105,2196,2024-06-19 10:59:45,2,29,0.25,0,89,31
7106,3143,2025-11-12 02:40:31,5,15,0.33,0,31,25
7107,2700,2025-11-06 04:01:45,7,28,0.24,0,50,21
7108,2667,2024-12-06 09:34:33,0,25,0.26,0,70,24
7109,2317,2024-08-05 16:50:11,1,24,0.08,0,77,45
7110,2426,2024-03-12 10:56:59,3,9,0.4,0,44,54
7111,613,2024-12-24 20:51:18,7,8,0.27,0,18,24
7112,1997,2024-11-16 13:30:40,3,27,0.07,0,64,15
7113,1254,2024-04-02 04:38:51,6,1,0.54,0,62,22
7114,4684,2024-09-10 09:44:13,5,12,0.5,0,49,47
7115,4248,2025-07-08 09:48:07,3,12,0.3,0,32,35
7116,4519,2025-02-28 22:59:08,5,25,0.24,0,31,39
7117,4822,2025-10-06 02:00:05,4,25,0.55,0,41,28
7118,4832,2024-07-07 12:28:37,7,21,0.14,0,72,34
7119,2205,2025-11-28 15:07:55,5,16,0.27,0,57,37
7120,2438,2025-05-26 17:34:36,2,9,0.32,0,46,26
7121,4912,2024-08-18 16:45:15,0,13,0.28,0,74,0
7122,1103,2025-11-27 06:47:34,4,7,0.2,0,74,33
7123,540,2024-07-21 07:52:02,1,25,0.27,0,48,23
7124,948,2024-06-19 03:16:27,0,12,0.56,0,64,71
7125,4207,2025-07-29 15:36:52,6,2,0.55,1,10,27
7126,1809,2024-11-19 18:43:02,4,10,0.14,0,79,14
7127,376,2025-08-29 19:18:07,0,36,0.13,0,42,18
7128,2887,2025-06-29 09:22:59,8,0,0.23,0,35,4
7129,3926,2024-06-12 01:08:35,3,10,0.15,0,33,0
7130,2879,2024-08-02 06:25:39,1,10,0.44,0,76,34
7131,4834,2025-09-22 11:57:59,6,14,0.06,0,74,46
7132,171,2025-06-06 13:23:04,11,15,0.21,0,88,27
7133,2196,2025-12-06 14:29:58,3,24,0.17,0,56,35
7134,4940,2025-06-29 00:36:37,4,16,0.15,0,76,37
7135,4974,2025-03-06 16:43:33,8,16,0.12,0,49,41
7136,2562,2025-11-25 08:21:01,3,5,0.16,0,70,44
7137,2627,2024-09-19 18:03:15,5,0,0.06,0,38,50
7138,4772,2025-11-03 20:59:54,0,26,0.28,0,76,20
7139,3024,2024-05-14 09:23:37,6,22,0.05,0,59,17
7140,2524,2025-01-25 21:33:56,7,26,0.05,0,60,47
7141,601,2025-02-27 03:41:57,5,13,0.3,1,24,30
7142,4521,2024-11-04 22:43:55,3,15,0.11,0,82,0
7143,1541,2024-12-29 13:24:38,3,30,0.18,0,52,25
7144,2486,2025-05-16 03:10:26,0,10,0.07,0,85,53
7145,3300,2024-10-02 07:01:41,2,23,0.2,0,82,22
7146,2130,2024-05-17 12:52:58,4,20,0.34,0,68,32
7147,49,2025-10-13 00:13:34,3,17,0.44,0,56,37
7148,4477,2024-08-29 14:34:55,7,32,0.38,1,35,19
7149,2075,2025-07-30 02:09:28,7,22,0.46,0,14,27
7150,367,2025-03-05 02:04:08,4,12,0.26,0,48,18
7151,1423,2024-04-02 01:33:33,5,18,0.23,0,77,19
7152,89,2024-07-03 15:30:36,0,5,0.22,0,49,21
7153,2710,2025-07-03 11:56:40,2,35,0.18,0,54,13
7154,2381,2024-06-05 18:57:20,3,12,0.22,0,59,27
7155,1528,2025-06-10 02:59:08,0,25,0.14,1,75,35
7156,3364,2024-07-03 20:46:53,4,37,0.2,0,10,22
7157,4854,2025-07-10 06:09:05,7,27,0.5,0,19,42
7158,3511,2025-03-04 12:59:11,3,4,0.18,0,54,39
7159,1524,2025-08-16 02:04:48,1,5,0.36,0,67,37
7160,3066,2025-04-09 10:00:35,5,14,0.54,0,52,16
7161,2892,2024-03-19 16:41:53,6,40,0.08,0,51,22
7162,526,2025-07-21 11:15:30,0,6,0.21,0,36,38
7163,831,2025-12-21 22:49:33,7,21,0.39,0,108,29
7164,4122,2024-11-01 10:47:50,6,17,0.73,0,49,8
7165,439,2025-10-19 05:11:22,4,14,0.19,1,31,10
7166,2506,2024-10-25 00:46:23,4,5,0.42,0,48,23
7167,3822,2024-06-29 12:24:24,8,21,0.05,1,65,0
7168,1388,2025-09-12 19:27:51,6,12,0.1,0,81,33
7169,2058,2024-08-26 05:25:44,6,22,0.16,0,47,28
7170,598,2024-06-21 22:30:13,0,16,0.15,1,74,28
7171,2012,2024-08-29 21:19:00,10,22,0.36,0,92,27
7172,3645,2025-02-18 10:27:07,0,4,0.24,0,74,24
7173,3922,2025-05-03 10:13:40,4,32,0.24,0,33,6
7174,826,2025-09-19 10:09:29,7,25,0.28,0,53,32
7175,382,2025-05-19 01:13:27,5,31,0.52,0,29,3
7176,2802,2025-07-12 07:29:55,7,29,0.42,0,72,57
7177,3789,2024-03-14 04:48:30,5,41,0.27,0,30,45
7178,424,2024-04-16 03:50:28,3,3,0.38,0,40,23
7179,950,2024-06-29 07:45:44,0,25,0.11,0,61,37
7180,3633,2025-05-16 21:02:57,7,15,0.29,0,64,21
7181,4255,2025-06-02 14:31:22,5,34,0.01,0,36,35
7182,845,2025-05-30 11:44:51,5,21,0.86,0,29,23
7183,1970,2024-10-08 18:12:49,7,29,0.48,0,66,24
7184,2953,2024-02-09 23:22:53,9,26,0.31,1,68,53
7185,4009,2024-11-20 10:43:07,6,27,0.24,0,60,23
7186,1069,2025-11-04 05:35:22,5,12,0.35,0,93,36
7187,4797,2025-01-30 07:39:50,10,36,0.33,0,35,38
7188,4456,2025-05-09 09:11:53,7,7,0.6,0,93,28
7189,3863,2024-01-30 14:10:19,2,12,0.48,0,39,0
7190,4742,2025-08-15 17:27:28,0,28,0.51,1,99,44
7191,1803,2024-11-19 11:55:27,5,17,0.33,0,81,8
7192,4994,2024-03-25 16:15:19,3,14,0.45,0,72,41
7193,2211,2025-08-26 21:46:35,1,25,0.12,0,66,36
7194,2868,2025-09-30 22:48:37,8,26,0.17,0,51,30
7195,4603,2025-05-15 09:20:09,6,23,0.12,0,72,0
7196,1410,2024-11-27 06:02:29,7,7,0.13,0,47,41
7197,3797,2025-02-08 09:20:45,4,33,0.25,0,35,0
7198,1630,2024-01-26 19:32:53,5,27,0.19,0,78,25
7199,4011,2024-06-24 19:45:54,0,32,0.3,0,84,32
7200,4723,2024-10-21 05:32:46,0,18,0.43,0,75,9
7201,3379,2025-09-26 16:02:08,3,29,0.24,0,40,43
7202,3871,2025-06-12 08:07:21,5,16,0.22,0,35,14
7203,1255,2024-07-18 07:53:43,3,28,0.28,0,75,45
7204,2316,2025-04-17 01:27:34,5,24,0.13,0,32,37
7205,4019,2025-09-11 13:50:59,7,18,0.22,0,88,66
7206,3756,2025-04-29 07:31:55,8,18,0.32,0,47,23
7207,2608,2024-02-08 08:56:28,5,14,0.08,0,59,41
7208,1573,2025-10-19 09:32:59,4,17,0.64,0,45,12
7209,3162,2024-11-12 02:57:22,5,18,0.33,0,41,47
7210,3104,2024-06-13 18:00:01,3,40,0.19,0,68,30
7211,1096,2024-07-02 05:47:28,4,16,0.24,0,54,18
7212,522,2024-06-06 03:56:45,0,17,0.43,0,35,17
7213,2667,2024-09-22 21:51:58,5,37,0.19,0,74,11
7214,861,2025-11-03 14:47:56,4,34,0.26,0,91,34
7215,3527,2024-06-30 15:32:14,4,15,0.49,0,96,26
7216,3682,2025-01-03 02:41:22,9,16,0.3,0,32,36
7217,1791,2024-04-06 04:26:48,2,14,0.23,0,55,26
7218,1298,2024-08-23 08:06:50,4,22,0.53,0,47,0
7219,2586,2024-09-26 21:09:00,6,6,0.39,0,85,22
7220,2272,2025-02-16 09:37:01,6,29,0.24,0,80,16
7221,675,2025-09-20 20:18:53,3,16,0.32,0,72,52
7222,1269,2025-05-24 16:49:43,3,29,0.38,0,87,32
7223,1191,2025-10-25 02:57:36,7,28,0.47,0,73,18
7224,1400,2025-04-19 21:26:56,5,12,0.49,0,22,20
7225,1799,2024-10-08 08:45:38,4,24,0.22,0,54,27
7226,1148,2025-11-23 06:51:02,4,4,0.3,0,33,20
7227,894,2025-04-27 03:50:02,2,12,0.09,0,75,39
7228,1664,2025-03-10 14:27:51,9,28,0.09,0,78,14
7229,2259,2024-12-15 16:01:13,2,35,0.53,0,50,14
7230,4810,2025-12-13 03:51:07,10,20,0.58,0,59,17
7231,2481,2024-05-21 10:56:49,6,0,0.34,0,83,38
7232,269,2025-08-11 23:56:28,0,9,0.16,0,59,47
7233,3325,2024-07-09 07:15:25,7,0,0.28,1,59,34
7234,3944,2025-11-13 12:16:44,9,21,0.22,0,67,34
7235,2280,2025-09-30 08:33:48,6,6,0.22,0,61,22
7236,4279,2024-06-08 02:40:53,0,29,0.22,0,62,20
7237,3267,2024-08-02 04:17:44,4,18,0.23,0,68,23
7238,3313,2025-06-07 07:50:47,7,25,0.12,0,62,57
7239,4385,2025-04-03 20:05:32,8,31,0.11,1,51,45
7240,1373,2025-09-17 03:18:46,0,36,0.23,0,57,29
7241,3743,2024-07-26 04:05:49,5,41,0.27,0,62,23
7242,1478,2024-09-01 22:31:57,7,9,0.4,0,70,33
7243,1574,2025-10-23 05:33:59,5,16,0.19,0,45,38
7244,622,2025-09-05 00:24:05,6,17,0.39,0,53,58
7245,4271,2025-08-11 08:44:33,3,21,0.36,0,30,1
7246,3545,2025-06-11 14:02:08,3,18,0.16,0,56,13
7247,1986,2025-09-01 02:18:25,6,28,0.81,0,59,23
7248,1664,2024-11-01 04:35:27,4,24,0.42,0,34,15
7249,2796,2025-06-23 00:15:53,0,7,0.36,0,24,25
7250,4283,2024-12-02 14:03:41,6,6,0.05,0,27,42
7251,1559,2025-06-04 21:24:52,7,16,0.29,0,82,29
7252,4169,2025-08-01 21:55:37,5,20,0.18,1,70,11
7253,3341,2024-04-10 00:18:34,5,17,0.18,0,43,27
7254,2872,2024-09-17 12:26:42,0,15,0.09,0,84,26
7255,1408,2024-05-13 03:55:55,7,26,0.11,0,90,22
7256,2343,2025-04-15 21:39:23,8,0,0.29,0,32,42
7257,3745,2024-03-10 12:01:05,9,11,0.5,0,68,65
7258,1425,2024-03-26 19:11:32,3,17,0.29,0,60,33
7259,2229,2025-11-06 07:21:33,2,22,0.04,0,38,20
7260,3628,2025-12-15 20:19:23,5,23,0.3,0,80,29
7261,1894,2024-09-06 04:40:10,0,16,0.2,0,47,41
7262,4735,2024-11-02 11:26:47,1,34,0.16,0,71,58
7263,1467,2025-07-31 01:36:01,6,5,0.39,0,47,60
7264,3734,2025-02-14 18:34:49,0,15,0.31,0,61,28
7265,3325,2025-12-14 08:14:58,7,26,0.06,0,50,7
7266,2933,2024-07-06 18:53:06,2,30,0.21,0,63,36
7267,1603,2024-07-03 17:12:47,3,24,0.39,0,108,39
7268,1059,2025-11-29 00:28:37,8,27,0.13,0,67,19
7269,863,2025-02-24 14:10:27,7,21,0.04,1,64,50
7270,4218,2024-03-11 18:32:27,4,11,0.25,0,95,42
7271,3365,2024-03-28 10:14:32,7,16,0.05,0,80,6
7272,3344,2025-04-19 09:11:11,2,22,0.3,0,38,49
7273,925,2024-08-15 23:04:42,4,12,0.06,0,66,44
7274,3646,2025-05-24 17:02:27,0,16,0.39,0,34,44
7275,1850,2024-10-17 16:40:09,4,20,0.35,0,52,15
7276,1087,2025-06-03 06:23:48,0,38,0.16,0,67,46
7277,3265,2025-01-15 05:01:07,5,15,0.18,0,45,30
7278,2061,2025-01-14 02:02:01,4,39,0.24,0,65,31
7279,1664,2024-08-26 02:17:08,2,0,0.15,1,55,51
7280,427,2025-04-21 12:43:24,1,24,0.42,0,60,9
7281,2886,2025-01-18 17:57:43,7,16,0.43,0,44,12
7282,995,2025-08-13 02:56:39,7,25,0.05,0,42,14
7283,2341,2024-07-12 16:31:51,2,24,0.41,0,68,16
7284,806,2024-08-31 17:53:57,9,19,0.17,0,70,57
7285,1979,2025-03-29 02:13:17,1,18,0.01,0,51,27
7286,563,2024-04-03 16:26:46,13,1,0.41,0,80,14
7287,3361,2025-12-02 10:56:58,7,22,0.17,0,112,32
7288,4951,2025-07-22 17:13:26,5,23,0.41,0,75,25
7289,2447,2024-12-23 12:13:58,2,12,0.3,0,61,7
7290,1467,2025-03-22 06:58:04,10,15,0.13,0,51,11
7291,341,2025-01-31 07:07:13,1,27,0.18,0,65,35
7292,3265,2024-12-31 19:25:59,9,4,0.34,0,49,34
7293,4744,2025-01-27 20:26:10,7,6,0.07,0,118,19
7294,3891,2024-07-10 20:27:14,3,8,0.34,0,30,27
7295,825,2024-08-12 00:36:16,12,33,0.21,0,45,14
7296,3051,2024-05-03 02:16:04,1,10,0.25,0,73,54
7297,1766,2025-04-03 06:09:55,9,34,0.11,0,64,30
7298,3370,2025-05-25 07:47:58,7,23,0.2,0,79,31
7299,1417,2024-06-12 00:08:55,3,20,0.56,0,38,24
7300,1293,2025-02-20 03:35:13,5,32,0.53,0,42,31
7301,3408,2025-03-01 20:17:52,0,12,0.18,0,57,9
7302,650,2024-04-01 05:51:42,8,20,0.33,0,55,31
7303,2183,2025-10-28 07:34:11,4,33,0.19,0,71,24
7304,3659,2025-06-10 06:11:56,5,13,0.46,0,44,32
7305,1900,2024-08-10 14:12:02,2,18,0.26,0,43,29
7306,1786,2025-11-29 10:30:22,7,24,0.16,0,58,12
7307,4250,2024-07-02 14:32:29,8,9,0.67,0,79,19
7308,4907,2024-02-05 04:53:30,3,18,0.35,0,49,23
7309,4928,2025-10-13 14:41:01,9,12,0.14,0,96,39
7310,2600,2025-11-26 11:24:46,0,21,0.03,0,76,22
7311,2420,2024-02-10 11:28:41,5,30,0.21,0,16,38
7312,585,2024-10-10 21:59:01,7,13,0.16,1,41,12
7313,1982,2025-02-12 00:38:43,11,29,0.26,0,52,30
7314,2794,2024-08-12 04:38:02,1,0,0.3,0,65,7
7315,4247,2024-07-17 09:49:07,4,31,0.2,0,49,28
7316,4853,2024-05-24 07:40:44,2,12,0.6,0,53,39
7317,3972,2025-12-22 17:05:03,5,28,0.3,0,98,38
7318,2474,2024-05-06 08:21:48,7,8,0.16,0,72,39
7319,993,2025-04-05 03:43:06,2,8,0.33,0,46,18
7320,1879,2025-07-01 23:25:28,9,3,0.07,1,61,43
7321,1927,2025-12-17 16:57:23,2,7,0.26,0,27,44
7322,200,2025-11-23 21:35:22,6,20,0.11,1,84,31
7323,22,2024-04-27 06:11:59,8,2,0.39,0,46,26
7324,1925,2025-06-29 12:46:39,0,18,0.34,0,19,16
7325,2311,2025-07-23 07:13:57,12,21,0.51,1,48,45
7326,1906,2024-10-28 02:48:31,6,38,0.08,0,53,32
7327,4224,2024-11-21 23:51:06,7,40,0.34,0,77,25
7328,3185,2024-08-31 21:29:57,7,16,0.06,0,60,0
7329,4930,2024-04-17 03:17:32,1,13,0.2,0,54,20
7330,4894,2024-08-02 09:28:01,8,23,0.24,0,61,30
7331,1270,2024-10-30 05:11:06,8,11,0.04,0,66,32
7332,312,2025-05-04 00:15:10,9,22,0.22,0,40,27
7333,2815,2025-01-06 17:10:58,3,5,0.2,0,73,58
7334,755,2024-08-03 22:52:01,6,33,0.2,0,53,35
7335,2576,2024-10-16 01:36:45,1,14,0.37,1,78,27
7336,564,2025-06-30 22:24:55,8,12,0.08,0,53,29
7337,2718,2025-02-04 09:24:35,2,30,0.4,0,82,59
7338,1758,2025-12-17 04:55:07,6,23,0.54,1,72,3
7339,16,2024-08-08 01:43:20,3,30,0.18,1,71,44
7340,1218,2025-11-26 11:39:38,4,13,0.42,0,41,9
7341,4167,2024-06-05 08:58:34,5,19,0.31,0,92,18
7342,3970,2025-10-17 17:48:35,0,20,0.11,1,92,34
7343,850,2024-06-29 17:43:51,12,14,0.18,0,45,14
7344,2753,2025-06-26 22:59:00,6,14,0.46,0,31,32
7345,399,2025-06-07 08:44:29,6,17,0.23,0,59,20
7346,411,2025-06-26 06:24:49,6,27,0.17,0,38,34
7347,2661,2024-10-07 19:11:32,6,17,0.21,0,54,53
7348,3845,2025-12-11 20:18:02,3,13,0.09,0,33,35
7349,4584,2024-11-02 02:14:39,6,6,0.18,0,70,36
7350,179,2024-12-05 03:58:48,7,23,0.1,0,65,21
7351,2377,2024-09-22 20:19:36,6,23,0.47,0,66,65
7352,2622,2025-07-02 15:59:50,5,14,0.1,1,57,14
7353,3076,2024-03-25 13:45:59,3,33,0.52,0,67,20
7354,2759,2024-10-22 10:15:17,7,36,0.21,0,48,39
7355,4222,2025-11-22 17:29:15,7,36,0.33,0,78,38
7356,3744,2025-06-04 15:31:27,0,9,0.18,0,31,25
7357,1051,2024-09-01 15:09:10,6,19,0.45,0,52,29
7358,836,2024-07-05 15:40:39,5,14,0.17,0,51,8
7359,2153,2025-06-23 19:08:26,4,12,0.43,0,53,32
7360,4706,2024-09-09 07:55:09,3,20,0.17,0,44,4
7361,1007,2024-11-12 04:40:50,3,5,0.13,0,65,55
7362,404,2024-12-24 03:23:08,5,24,0.25,0,69,27
7363,4898,2025-10-01 18:03:17,5,17,0.41,0,57,20
7364,4687,2024-05-02 01:44:46,3,15,0.14,0,40,19
7365,2837,2024-12-07 17:50:38,0,22,0.27,0,58,53
7366,1527,2025-08-20 05:27:44,9,32,0.3,0,85,27
7367,610,2025-10-13 08:29:14,4,7,0.11,0,54,29
7368,3227,2025-06-05 09:48:16,8,28,0.22,0,15,31
7369,3867,2024-11-29 22:20:26,5,16,0.15,0,82,46
7370,3247,2024-09-20 22:44:22,3,18,0.82,0,56,53
7371,4365,2024-07-17 17:51:40,0,17,0.32,0,54,46
7372,1464,2025-10-05 22:47:13,5,15,0.37,1,19,27
7373,1501,2024-05-07 20:34:48,5,22,0.59,0,66,53
7374,3800,2024-06-22 18:39:54,0,11,0.35,0,74,28
7375,176,2024-12-26 02:17:35,1,13,0.21,0,81,21
7376,1650,2024-10-31 13:44:00,6,29,0.21,0,68,33
7377,2809,2025-02-10 23:28:11,2,20,0.43,0,68,19
7378,2999,2024-02-13 03:41:21,5,22,0.11,0,42,39
7379,3575,2025-07-28 06:49:30,5,23,0.51,0,71,30
7380,4638,2024-04-26 14:55:38,4,20,0.23,1,63,42
7381,2051,2025-05-06 18:25:33,0,24,0.4,0,64,17
7382,3083,2025-06-26 07:20:26,6,18,0.54,0,55,43
7383,3467,2024-11-17 05:24:26,0,19,0.47,0,101,41
7384,3731,2024-04-13 09:38:29,3,24,0.37,0,53,27
7385,4813,2025-12-05 08:50:54,6,34,0.25,0,51,17
7386,4920,2024-10-13 21:54:42,5,17,0.03,0,69,24
7387,3692,2025-08-21 11:30:06,2,18,0.3,0,42,55
7388,2462,2024-10-24 04:14:14,3,12,0.3,0,73,0
7389,165,2025-08-18 17:32:09,3,27,0.42,0,65,12
7390,3145,2024-06-28 10:36:00,3,16,0.46,1,44,33
7391,2602,2024-01-25 15:51:40,8,7,0.18,0,81,39
7392,148,2024-04-08 13:59:37,0,14,0.59,0,67,42
7393,3240,2024-06-09 17:05:03,9,25,0.64,1,68,39
7394,3613,2024-11-09 11:35:15,6,24,0.27,0,53,21
7395,2790,2024-11-06 22:41:52,2,27,0.33,0,61,26
7396,4221,2025-02-02 14:37:03,4,14,0.31,0,76,21
7397,1280,2025-07-22 13:31:14,2,23,0.25,0,79,22
7398,1399,2024-08-07 22:47:45,6,24,0.25,0,58,54
7399,2884,2025-12-03 04:02:56,9,25,0.46,0,56,25
7400,225,2024-10-29 19:04:07,6,17,0.19,0,55,47
7401,2304,2025-11-22 07:22:32,4,29,0.54,0,62,44
7402,1145,2024-10-16 07:35:43,1,17,0.23,0,79,25
7403,2020,2025-02-12 00:48:44,6,8,0.35,0,76,11
7404,682,2025-06-04 18:36:54,4,23,0.18,0,88,20
7405,648,2024-03-28 07:25:29,7,12,0.2,0,30,41
7406,3949,2024-12-07 13:39:04,6,24,0.22,0,50,48
7407,677,2025-07-12 10:55:48,5,30,0.17,0,40,18
7408,2776,2025-06-16 10:49:38,7,25,0.27,0,38,24
7409,3780,2025-08-13 06:31:59,5,24,0.2,0,76,53
7410,946,2024-12-11 12:23:35,6,17,0.07,0,56,12
7411,1557,2024-07-01 16:21:58,3,13,0.29,0,87,30
7412,966,2025-01-02 11:58:31,3,21,0.08,0,57,47
7413,4958,2024-08-13 00:16:32,6,13,0.38,0,29,36
7414,1608,2025-04-26 11:06:41,7,16,0.28,0,39,28
7415,2264,2025-10-23 14:39:04,6,18,0.12,0,50,33
7416,2073,2024-08-10 05:45:10,7,32,0.14,1,45,31
7417,4628,2025-10-20 03:12:23,2,21,0.26,0,52,14
7418,2341,2024-05-03 14:03:10,4,0,0.22,0,69,9
7419,2535,2025-06-30 06:06:40,11,26,0.08,0,63,43
7420,190,2025-09-20 14:22:07,0,9,0.1,0,43,12
7421,3734,2025-05-21 06:25:17,7,23,0.37,0,56,5
7422,2711,2025-02-22 18:47:30,4,23,0.49,0,72,31
7423,4146,2025-11-29 09:41:55,0,29,0.23,0,70,0
7424,3803,2024-09-01 22:41:30,3,18,0.31,0,79,32
7425,176,2025-03-03 00:40:23,8,37,0.53,0,96,17
7426,945,2025-10-05 02:16:17,7,32,0.31,0,40,5
7427,4337,2024-06-18 04:39:37,4,16,0.25,0,84,11
7428,2039,2024-10-18 23:50:33,9,26,0.41,0,27,15
7429,130,2025-03-04 23:00:17,2,17,0.18,0,58,41
7430,3830,2025-10-13 15:00:37,7,14,0.49,0,31,46
7431,1935,2025-10-05 23:43:56,2,19,0.19,0,74,21
7432,3706,2025-04-01 18:07:15,6,17,0.35,0,42,37
7433,4405,2025-12-16 06:40:53,0,9,0.19,0,69,18
7434,3428,2025-03-17 08:52:21,7,7,0.43,0,52,6
7435,4865,2025-09-05 18:30:28,2,28,0.33,0,46,37
7436,4012,2025-11-27 19:57:19,0,15,0.42,0,62,16
7437,2588,2025-08-05 09:04:14,1,37,0.22,0,36,36
7438,1876,2025-07-13 06:20:35,2,40,0.05,0,13,24
7439,1764,2025-06-10 13:22:58,8,30,0.37,0,66,22
7440,704,2024-09-18 14:32:08,8,29,0.2,0,84,15
7441,2328,2024-06-17 15:05:13,3,25,0.3,0,48,35
7442,1585,2024-06-11 00:50:17,5,26,0.5,0,76,39
7443,285,2025-01-13 17:40:20,5,0,0.28,0,45,49
7444,1403,2024-01-31 05:15:04,7,27,0.44,0,56,1
7445,4939,2025-10-19 06:04:51,0,29,0.23,1,57,51
7446,1368,2024-10-31 13:59:55,6,14,0.22,0,75,64
7447,2889,2025-10-22 10:32:07,4,20,0.15,0,56,23
7448,1847,2024-06-10 08:06:02,0,23,0.23,0,87,27
7449,2695,2025-11-25 20:25:32,5,6,0.07,0,50,12
7450,297,2024-11-17 18:10:47,9,29,0.2,0,66,40
7451,2233,2024-08-11 10:39:03,3,13,0.06,1,78,45
7452,1588,2024-07-30 10:09:39,6,11,0.3,0,87,50
7453,1403,2025-09-18 00:13:42,7,5,0.16,0,36,8
7454,388,2024-02-23 01:19:23,0,20,0.27,0,46,16
7455,3052,2024-02-21 07:36:08,7,12,0.2,0,17,66
7456,4825,2025-06-28 07:54:50,7,18,0.38,0,56,34
7457,3601,2025-04-20 16:55:49,4,8,0.11,0,57,45
7458,2979,2024-09-15 01:39:01,2,17,0.22,0,41,26
7459,880,2024-10-08 14:40:22,7,21,0.24,0,80,27
7460,616,2025-05-07 00:58:51,6,29,0.43,0,40,38
7461,3025,2025-11-20 12:58:06,4,7,0.17,0,48,54
7462,1316,2025-12-04 19:02:57,7,41,0.24,0,55,28
7463,2319,2024-06-27 07:18:14,7,29,0.38,0,62,21
7464,3119,2024-12-08 15:03:06,7,6,0.23,0,61,24
7465,4976,2024-09-21 17:08:04,7,19,0.28,0,41,21
7466,2384,2025-10-18 06:42:43,7,43,0.04,1,102,15
7467,1336,2024-03-12 18:40:48,4,13,0.18,0,68,42
7468,1830,2025-12-16 00:12:06,8,17,0.5,0,39,36
7469,2558,2024-03-08 14:50:46,4,26,0.29,0,63,37
7470,4344,2024-07-12 03:24:05,3,12,0.35,0,37,3
7471,932,2024-07-15 01:40:34,5,22,0.14,0,34,24
7472,1034,2025-12-11 08:27:01,8,18,0.13,0,67,31
7473,4375,2025-07-04 20:02:09,10,8,0.31,0,56,13
