channel,product_type,requested_amount,requested_term,login_7d,login_30d,night_ratio,device_change_90d,app_install_cnt,sms_cnt_7d,age,gender,city_tier,education,marital_status,residence_years,company_type,monthly_income,phone_age_months,contact_count,emergency_contact_count,device_count,has_credit_card,bureau_score,delinq_12m,credit_utilization,open_accounts,inquiry_3m,device_cnt,brand_nunique,emulator_any,emulator_rate,rooted_any,rooted_rate,device_risk_score_mean,device_risk_score_max,ip_risk_level_mean,ip_risk_level_max,geo_consistent_rate,android_share,apply_hour,apply_dayofweek,y_dpd30_ever,score
app,short_term,2578,30,3,10,0.2,0,56,32,53,M,4,college,married,1,self_employed,3059.0,27,71,3,2,0,505.0,0,0.59,4,4,2,2,0,0.0,0,0.0,29.5,47.0,1.5,2.0,1.0,0.5,9,4,0,702.0498287283906
app,short_term,1422,14,7,7,0.56,0,37,34,26,M,3,college,married,8,self_employed,2241.0,25,151,4,3,1,641.0,0,0.13,0,0,3,3,0,0.0,0,0.0,56.0,61.0,1.0,1.0,1.0,1.0,10,5,0,976.1281164117811
app,short_term,2013,14,7,15,0.22,0,41,25,21,M,5,high,married,10,private,2974.0,8,487,5,1,0,611.0,0,0.35,3,1,1,1,0,0.0,0,0.0,24.0,24.0,1.0,1.0,1.0,1.0,6,5,0,1000.6085495313548
partner,short_term,3596,30,9,8,0.2,0,89,3,26,M,4,high,married,8,private,2604.0,16,183,3,2,0,570.0,0,0.48,1,0,2,2,0,0.0,1,0.5,50.0,66.0,1.0,1.0,1.0,0.5,11,5,0,888.5616454062347
app,short_term,748,30,7,7,0.29,0,74,37,25,F,4,graduate,single,6,private,3404.0,30,93,3,2,1,619.0,0,0.28,5,0,2,2,0,0.0,0,0.0,26.0,34.0,2.0,3.0,1.0,0.5,3,6,0,1110.1306009833243
partner,installment,3820,120,3,21,0.32,0,56,30,55,M,4,high,single,2,self_employed,3539.0,88,242,3,3,0,633.0,0,0.48,2,1,3,2,0,0.0,0,0.0,41.666666666666664,67.0,1.0,1.0,0.3333333333333333,1.0,15,6,0,574.3025910686936
app,installment,3299,180,0,0,0.25,0,85,48,43,F,5,high,single,8,private,3413.0,28,472,2,1,0,624.0,1,0.27,2,1,1,1,0,0.0,0,0.0,71.0,71.0,3.0,3.0,1.0,1.0,6,0,0,674.590231896072
app,short_term,3643,30,5,4,0.25,0,61,2,50,F,4,graduate,single,9,self_employed,4067.0,46,454,4,1,0,560.0,0,0.14,8,0,1,1,0,0.0,0,0.0,67.0,67.0,2.0,2.0,1.0,1.0,17,2,0,975.9098753045043
app,installment,2465,180,9,24,0.44,0,77,38,22,F,3,graduate,divorced,7,private,1500.0,81,403,4,2,1,613.0,0,0.48,9,2,2,2,0,0.0,0,0.0,64.5,73.0,1.0,1.0,1.0,0.0,10,0,0,813.0919940038204
web,short_term,759,14,8,19,0.08,0,62,31,33,F,2,college,single,7,state,1859.0,21,107,4,2,1,570.0,0,0.46,8,2,2,1,1,0.5,1,0.5,64.0,77.0,1.0,1.0,1.0,0.5,20,5,0,965.2939502557399
web,short_term,1280,30,7,17,0.05,0,50,31,22,M,1,college,married,8,private,3015.0,108,312,1,1,1,693.0,0,0.06,2,4,1,1,0,0.0,0,0.0,10.0,10.0,1.0,1.0,1.0,0.0,2,2,0,439.5394676484908
partner,installment,4241,60,0,41,0.36,0,80,11,37,M,1,middle,single,1,state,4963.0,53,259,4,2,0,651.0,0,0.25,6,2,2,2,0,0.0,0,0.0,37.5,46.0,1.5,2.0,1.0,1.0,11,5,0,764.2405634486859
app,installment,942,60,4,18,0.29,0,106,15,18,F,2,high,single,2,self_employed,7494.0,17,83,4,3,0,519.0,1,0.51,9,1,3,3,0,0.0,0,0.0,39.333333333333336,57.0,1.3333333333333333,2.0,0.6666666666666666,0.6666666666666666,22,2,0,776.8900055866144
app,short_term,4571,30,3,4,0.08,0,31,45,43,M,2,college,divorced,9,private,5087.0,13,126,2,3,0,586.0,0,0.36,0,5,3,2,0,0.0,0,0.0,28.666666666666668,52.0,1.6666666666666667,3.0,0.6666666666666666,0.6666666666666666,8,1,0,621.2332496685873
app,short_term,2210,21,2,10,0.28,0,60,41,22,M,3,college,single,0,self_employed,6240.0,24,270,4,3,1,729.0,0,0.3,7,0,3,3,0,0.0,0,0.0,59.333333333333336,90.0,3.0,4.0,1.0,1.0,5,1,0,1085.8877020525213
app,short_term,2124,14,9,17,0.25,0,49,47,50,M,1,high,single,9,state,2189.0,67,190,3,3,0,525.0,0,0.21,10,1,3,2,0,0.0,0,0.0,56.0,66.0,2.3333333333333335,3.0,1.0,0.6666666666666666,13,3,0,627.8809524789033
partner,short_term,4360,7,5,18,0.28,0,81,52,38,M,4,middle,married,1,self_employed,1723.0,84,78,5,2,1,627.0,0,0.44,6,0,2,2,0,0.0,0,0.0,61.5,79.0,1.5,2.0,0.5,0.5,15,1,0,584.663451307035
web,short_term,3181,7,0,25,0.2,0,31,41,18,M,4,high,married,7,self_employed,3326.0,22,442,1,1,0,587.0,0,0.35,2,1,1,1,0,0.0,0,0.0,43.0,43.0,2.0,2.0,1.0,1.0,22,4,0,883.1598155759918
app,installment,1856,60,5,17,0.43,0,67,4,19,F,3,high,single,7,self_employed,2418.0,105,393,5,2,0,757.0,0,0.1,9,1,2,2,0,0.0,0,0.0,33.0,44.0,1.5,2.0,1.0,0.5,5,2,0,930.1973477243312
app,short_term,1110,14,2,12,0.25,0,46,43,45,M,3,college,married,0,self_employed,5682.0,10,202,4,3,0,541.0,0,0.23,7,0,3,3,0,0.0,0,0.0,27.0,41.0,2.3333333333333335,4.0,1.0,0.6666666666666666,4,2,0,1212.7136909328897
app,installment,1669,120,11,33,0.49,0,88,25,38,M,3,high,single,1,self_employed,3183.0,43,335,1,2,0,725.0,0,0.55,9,1,2,2,0,0.0,0,0.0,49.0,55.0,1.5,2.0,1.0,0.5,17,6,0,1116.4114196428197
app,installment,2311,90,5,23,0.09,0,40,30,45,F,2,middle,married,6,private,3989.0,10,275,3,3,0,668.0,0,0.72,6,4,3,3,0,0.0,0,0.0,29.666666666666668,39.0,2.3333333333333335,5.0,1.0,0.6666666666666666,2,3,0,766.7818106401481
app,installment,3323,120,4,20,0.33,0,77,57,36,F,4,high,married,10,private,3556.0,75,402,3,1,0,723.0,0,0.29,7,0,1,1,0,0.0,0,0.0,49.0,49.0,1.0,1.0,1.0,1.0,16,0,0,902.2045411412848
app,short_term,1150,30,3,27,0.25,0,91,25,48,M,3,college,married,8,private,2991.0,40,364,5,2,1,703.0,0,0.38,0,3,2,2,0,0.0,0,0.0,41.5,49.0,1.5,2.0,1.0,1.0,12,2,0,612.3455398740562
web,installment,1582,180,2,14,0.07,0,53,28,21,F,2,middle,married,9,state,3977.0,94,398,2,2,0,754.0,0,0.4,0,3,2,2,0,0.0,0,0.0,36.5,46.0,1.5,2.0,1.0,1.0,21,2,0,1049.2520711535676
app,short_term,3520,30,4,15,0.12,1,34,40,47,M,4,college,married,3,private,4569.0,110,139,5,2,0,729.0,0,0.12,8,1,2,2,0,0.0,0,0.0,37.5,52.0,1.5,2.0,1.0,1.0,5,6,0,839.0945391442144
app,short_term,4786,21,4,13,0.17,0,78,0,26,M,2,high,single,2,private,3948.0,108,356,5,1,0,703.0,0,0.59,10,1,1,1,0,0.0,0,0.0,42.0,42.0,4.0,4.0,1.0,0.0,21,1,0,1101.8453663454638
app,short_term,4328,7,11,18,0.21,0,37,26,45,M,4,graduate,single,1,unemployed,5420.0,33,283,1,2,1,584.0,0,0.78,3,1,2,2,0,0.0,0,0.0,30.5,31.0,2.0,3.0,1.0,1.0,2,2,0,957.498369654342
app,short_term,2668,7,5,11,0.33,0,58,10,50,M,2,graduate,single,5,private,3703.0,83,233,4,1,0,507.0,0,0.35,0,4,1,1,0,0.0,0,0.0,29.0,29.0,2.0,2.0,1.0,0.0,2,6,0,644.3796175768566
web,installment,731,180,2,19,0.23,0,28,32,21,M,1,college,single,7,private,3235.0,61,326,2,2,0,778.0,1,0.39,2,0,2,2,0,0.0,0,0.0,34.0,46.0,2.0,3.0,1.0,1.0,14,4,0,870.6668897308209
web,short_term,1021,30,0,10,0.15,1,82,27,41,M,4,middle,single,10,private,3248.0,72,438,4,1,1,560.0,0,0.2,0,0,1,1,0,0.0,0,0.0,48.0,48.0,1.0,1.0,1.0,0.0,9,2,0,845.8373297809453
app,installment,1105,90,2,16,0.02,1,49,38,23,M,2,high,single,2,state,6477.0,7,181,3,2,0,522.0,0,0.14,10,0,2,1,0,0.0,0,0.0,38.0,57.0,1.5,2.0,1.0,1.0,11,3,0,1182.3468505810943
app,short_term,3199,14,7,15,0.01,0,62,33,26,M,4,high,single,5,private,4015.0,24,454,2,1,0,582.0,0,0.16,5,1,1,1,0,0.0,0,0.0,50.0,50.0,3.0,3.0,1.0,1.0,3,3,0,1220.5065263509664
app,short_term,1353,30,1,18,0.42,1,72,22,34,F,5,college,single,1,self_employed,2964.0,85,256,3,1,1,634.0,0,0.37,3,1,1,1,0,0.0,0,0.0,5.0,5.0,1.0,1.0,1.0,0.0,21,5,0,826.6602503253423
app,installment,4395,90,3,28,0.36,0,49,30,30,F,5,college,married,8,private,2903.0,17,428,3,1,0,498.0,1,0.07,2,1,1,1,0,0.0,0,0.0,38.0,38.0,3.0,3.0,1.0,1.0,2,4,0,421.1351451854678
partner,short_term,738,7,2,0,0.11,0,39,46,25,M,4,graduate,single,9,self_employed,3992.0,112,394,1,1,0,639.0,0,0.68,10,3,1,1,0,0.0,0,0.0,32.0,32.0,3.0,3.0,1.0,1.0,12,1,0,1226.7785626280402
app,short_term,2821,21,5,39,0.54,1,52,31,41,F,1,college,married,4,state,3970.0,85,120,2,1,0,713.0,0,0.14,0,0,1,1,0,0.0,0,0.0,39.0,39.0,2.0,2.0,1.0,1.0,22,4,0,1091.87262553334
app,short_term,3485,21,6,20,0.24,0,59,18,48,F,3,middle,married,10,self_employed,6571.0,97,459,3,2,0,551.0,0,0.31,0,1,2,2,0,0.0,0,0.0,47.0,64.0,1.0,1.0,1.0,1.0,16,3,0,809.2090708015988
app,short_term,4951,30,4,31,0.11,0,41,46,34,F,4,college,married,5,private,2766.0,47,76,2,2,0,640.0,0,0.35,9,1,2,1,0,0.0,0,0.0,43.5,44.0,3.0,5.0,1.0,1.0,20,5,0,712.9873702414936
web,installment,1984,180,5,25,0.22,0,82,4,36,M,4,college,married,10,self_employed,5510.0,26,138,3,2,0,699.0,0,0.55,1,0,2,1,0,0.0,0,0.0,29.5,41.0,2.5,3.0,1.0,0.5,23,2,0,1050.2225228380967
app,installment,502,60,2,16,0.14,0,112,11,49,M,1,high,single,10,self_employed,3028.0,69,182,2,3,0,584.0,0,0.43,5,2,3,3,0,0.0,0,0.0,57.666666666666664,69.0,2.3333333333333335,4.0,1.0,1.0,19,2,0,707.4792992592745
app,installment,2985,180,6,31,0.42,1,73,21,23,F,2,middle,single,9,private,4105.0,12,320,5,1,0,564.0,0,0.59,5,2,1,1,0,0.0,0,0.0,63.0,63.0,1.0,1.0,1.0,1.0,15,5,0,985.6667699137224
app,short_term,3315,30,4,34,0.12,0,36,38,29,M,4,high,single,0,self_employed,5770.0,79,235,2,3,0,710.0,0,0.65,5,4,3,2,0,0.0,0,0.0,30.0,37.0,2.0,4.0,0.3333333333333333,0.6666666666666666,14,4,0,804.9949388671404
web,short_term,1354,7,3,22,0.0,0,48,46,42,M,3,middle,single,7,self_employed,2414.0,119,428,3,2,0,745.0,1,0.65,0,1,2,2,0,0.0,0,0.0,37.5,41.0,1.5,2.0,1.0,1.0,3,6,0,996.0459316634738
app,installment,2917,90,3,11,0.35,0,52,47,51,M,3,high,single,0,private,7097.0,51,126,5,1,1,618.0,0,0.35,3,6,1,1,0,0.0,0,0.0,51.0,51.0,3.0,3.0,1.0,1.0,15,6,0,797.4718097384809
app,short_term,4012,7,4,17,0.43,0,79,15,20,M,3,graduate,single,3,private,6935.0,32,288,2,3,0,602.0,0,0.04,4,0,3,3,0,0.0,1,0.3333333333333333,32.666666666666664,48.0,2.6666666666666665,5.0,1.0,0.6666666666666666,17,4,0,786.2034335243793
app,installment,1902,60,2,16,0.35,0,30,30,30,F,2,high,married,4,private,4263.0,108,202,1,1,0,643.0,0,0.18,4,3,1,1,0,0.0,0,0.0,7.0,7.0,5.0,5.0,1.0,1.0,0,0,0,897.6110385853881
web,installment,2266,180,8,15,0.34,0,116,25,51,M,1,college,single,1,state,4170.0,38,96,1,1,1,728.0,0,0.84,8,0,1,1,0,0.0,0,0.0,53.0,53.0,1.0,1.0,1.0,1.0,9,0,0,964.2040269551784
app,installment,4124,60,8,28,0.07,0,39,20,39,M,3,graduate,married,10,state,2783.0,88,176,3,1,1,637.0,0,0.82,7,2,1,1,0,0.0,0,0.0,73.0,73.0,1.0,1.0,1.0,1.0,23,6,0,655.0641059785744
app,installment,2091,90,14,39,0.11,0,58,31,50,M,4,high,married,10,unemployed,4020.0,57,343,2,3,0,650.0,0,0.14,7,0,3,1,0,0.0,0,0.0,44.666666666666664,72.0,1.6666666666666667,2.0,1.0,0.6666666666666666,7,0,0,1363.0109559091416
app,installment,4104,90,3,21,0.51,0,60,15,23,M,3,college,single,4,self_employed,5191.0,70,384,2,3,0,626.0,0,0.3,4,5,3,3,0,0.0,0,0.0,31.333333333333332,36.0,3.3333333333333335,5.0,0.6666666666666666,0.6666666666666666,7,1,0,619.178333125975
web,installment,993,120,6,24,0.08,0,78,10,29,M,5,graduate,single,7,self_employed,4094.0,37,293,2,2,0,610.0,0,0.66,10,1,2,2,0,0.0,0,0.0,62.5,78.0,1.0,1.0,1.0,1.0,18,1,0,1345.2950869155598
app,short_term,1669,7,6,8,0.42,1,37,25,52,M,4,high,married,9,self_employed,2976.0,80,104,4,1,0,481.0,1,0.19,7,0,1,1,0,0.0,0,0.0,64.0,64.0,1.0,1.0,1.0,1.0,12,4,0,754.104122725803
partner,short_term,2033,7,4,26,0.3,0,31,32,31,M,1,high,married,7,private,7213.0,3,210,2,3,0,808.0,0,0.14,4,5,3,3,0,0.0,0,0.0,59.333333333333336,89.0,3.0,5.0,1.0,1.0,5,1,0,511.19052655567884
app,installment,4696,60,2,23,0.4,0,69,36,27,F,4,high,married,4,self_employed,3077.0,77,377,3,1,1,732.0,0,0.33,9,0,1,1,0,0.0,0,0.0,47.0,47.0,2.0,2.0,1.0,0.0,9,2,0,722.957855350255
web,short_term,2330,14,4,11,0.33,0,74,41,32,M,4,high,single,2,private,2403.0,43,388,2,2,0,554.0,0,0.07,9,4,2,2,0,0.0,0,0.0,8.0,10.0,2.0,3.0,1.0,1.0,21,6,0,610.9014341654263
app,short_term,3138,30,8,17,0.13,0,81,1,33,F,3,college,married,8,self_employed,4050.0,63,399,4,3,0,610.0,0,0.34,2,2,3,2,0,0.0,0,0.0,32.333333333333336,58.0,1.6666666666666667,2.0,1.0,0.6666666666666666,12,0,0,1139.5290146873263
web,short_term,1989,21,7,24,0.24,0,63,13,48,F,3,middle,single,0,state,3979.0,25,169,2,2,0,660.0,0,0.75,10,0,2,2,0,0.0,0,0.0,51.5,69.0,2.5,4.0,1.0,1.0,12,1,0,1402.573264879693
app,installment,4875,120,6,14,0.26,0,54,34,23,F,2,middle,single,8,private,3315.0,82,332,5,3,0,565.0,0,0.39,0,1,3,3,0,0.0,0,0.0,38.333333333333336,60.0,2.3333333333333335,3.0,0.6666666666666666,1.0,22,0,0,904.649042233313
web,installment,3260,60,1,27,0.2,0,64,37,52,M,3,college,married,4,private,2678.0,96,428,1,3,0,533.0,1,0.22,5,0,3,3,0,0.0,0,0.0,28.666666666666668,48.0,2.3333333333333335,3.0,1.0,0.6666666666666666,22,5,0,748.3768121467081
app,short_term,3179,21,5,18,0.31,1,10,7,30,F,3,college,married,1,self_employed,2448.0,46,351,1,1,1,508.0,2,0.38,10,1,1,1,0,0.0,0,0.0,44.0,44.0,1.0,1.0,1.0,0.0,19,2,0,604.8630495173741
app,short_term,2159,7,0,19,0.04,1,75,25,40,F,5,college,single,5,private,7848.0,59,426,1,1,0,570.0,3,0.04,5,0,1,1,0,0.0,0,0.0,61.0,61.0,1.0,1.0,1.0,1.0,19,0,0,702.9316592504682
app,installment,679,90,2,37,0.38,0,47,21,22,M,2,high,single,10,private,4249.0,74,485,5,1,0,564.0,1,0.01,10,0,1,1,0,0.0,0,0.0,29.0,29.0,4.0,4.0,1.0,0.0,23,4,0,1329.6980989511553
app,short_term,1347,7,2,34,0.1,0,36,0,22,F,4,college,married,0,private,5434.0,79,397,2,2,1,744.0,0,0.32,10,3,2,1,0,0.0,0,0.0,60.0,77.0,3.0,5.0,1.0,1.0,18,2,0,1067.7318102894512
app,short_term,4641,21,4,12,0.04,0,29,19,51,M,3,college,married,9,private,4130.0,100,357,5,1,0,567.0,1,0.28,1,0,1,1,0,0.0,0,0.0,43.0,43.0,2.0,2.0,0.0,0.0,7,3,0,963.9992098580244
app,short_term,1466,7,5,28,0.08,0,50,24,20,F,2,high,married,5,private,5917.0,8,137,1,2,0,496.0,0,0.03,4,2,2,2,0,0.0,0,0.0,11.0,16.0,2.0,3.0,1.0,1.0,6,4,0,1155.255947706635
app,short_term,816,7,6,23,0.28,1,58,37,52,F,3,high,single,9,private,2582.0,42,326,2,1,0,575.0,0,0.18,0,1,1,1,0,0.0,1,1.0,21.0,21.0,5.0,5.0,1.0,1.0,17,4,0,796.8740940359962
app,installment,2093,60,6,17,0.21,0,59,35,40,M,3,middle,single,7,state,3240.0,75,297,1,2,0,646.0,0,0.52,5,2,2,2,0,0.0,0,0.0,40.5,69.0,1.0,1.0,1.0,0.5,0,5,0,856.4435502185332
app,short_term,1797,7,5,21,0.1,1,66,32,29,M,1,college,married,9,self_employed,2388.0,77,143,1,1,0,601.0,0,0.27,6,0,1,1,0,0.0,0,0.0,35.0,35.0,1.0,1.0,1.0,1.0,7,2,0,800.9816956360544
partner,installment,4618,120,7,32,0.38,0,33,18,43,M,3,high,married,6,private,2022.0,24,347,2,3,0,564.0,0,0.33,1,0,3,3,0,0.0,0,0.0,24.666666666666668,43.0,2.0,3.0,1.0,1.0,18,5,0,916.6978141955847
app,installment,863,90,3,39,0.36,0,28,23,26,M,1,graduate,single,1,self_employed,7524.0,52,395,5,1,1,577.0,0,0.13,0,1,1,1,0,0.0,0,0.0,44.0,44.0,2.0,2.0,1.0,1.0,13,2,0,821.8340620416017
app,short_term,633,30,4,4,0.15,0,72,20,24,F,3,graduate,married,7,unemployed,2763.0,11,395,3,3,0,566.0,0,0.5,2,0,3,3,0,0.0,1,0.3333333333333333,37.333333333333336,62.0,2.0,4.0,0.6666666666666666,0.6666666666666666,20,1,0,897.0352933960942
app,installment,630,60,9,13,0.02,0,42,27,20,F,4,college,single,0,self_employed,2507.0,62,107,5,3,1,585.0,0,0.37,7,2,3,3,0,0.0,0,0.0,47.333333333333336,63.0,2.6666666666666665,3.0,1.0,1.0,19,0,0,801.0492974472056
app,short_term,1676,30,5,13,0.3,0,47,27,54,F,1,high,single,1,private,5821.0,27,140,2,1,0,625.0,5,0.1,0,3,1,1,0,0.0,0,0.0,9.0,9.0,3.0,3.0,1.0,0.0,17,1,0,499.51582944238237
web,short_term,4323,7,7,22,0.11,0,27,36,32,M,4,college,single,3,private,3555.0,34,171,2,2,1,561.0,0,0.32,5,0,2,1,0,0.0,0,0.0,55.5,58.0,1.5,2.0,1.0,0.5,19,0,0,949.4261439159595
app,installment,727,120,5,21,0.37,0,30,18,44,M,4,graduate,single,3,self_employed,3297.0,113,69,5,2,1,627.0,0,0.26,6,0,2,2,0,0.0,0,0.0,42.5,46.0,1.5,2.0,1.0,0.5,15,6,0,804.7041726075938
app,short_term,4789,7,3,2,0.13,0,50,29,35,F,3,college,married,2,unemployed,8767.0,89,126,5,1,0,300.0,1,0.22,8,2,1,1,0,0.0,0,0.0,40.0,40.0,1.0,1.0,1.0,1.0,12,1,0,673.8572099917112
web,installment,3637,120,12,12,0.24,1,47,56,23,M,1,college,single,1,private,6253.0,97,414,5,1,1,639.0,0,0.29,4,1,1,1,0,0.0,0,0.0,22.0,22.0,1.0,1.0,1.0,1.0,5,2,0,897.9054539911515
app,short_term,3566,7,6,12,0.04,0,31,33,28,M,3,college,single,3,private,4992.0,5,144,5,3,0,633.0,0,0.29,9,0,3,3,0,0.0,0,0.0,32.666666666666664,39.0,2.0,3.0,1.0,0.6666666666666666,23,5,0,846.1510364371836
web,short_term,1398,14,8,22,0.23,0,70,30,36,F,4,middle,married,5,self_employed,4491.0,2,316,5,1,0,614.0,1,0.12,0,0,1,1,0,0.0,0,0.0,10.0,10.0,1.0,1.0,1.0,1.0,23,0,0,861.7826750730651
partner,short_term,567,7,4,20,0.34,0,42,27,20,M,4,college,single,1,private,4202.0,30,367,3,3,0,535.0,0,0.17,3,3,3,3,0,0.0,0,0.0,17.0,21.0,1.6666666666666667,3.0,1.0,0.3333333333333333,10,0,0,997.0448655555404
app,short_term,2147,21,4,37,0.29,0,100,55,53,M,2,high,married,2,self_employed,4158.0,60,177,4,1,1,505.0,0,0.7,5,1,1,1,0,0.0,0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,21,2,0,1075.1617959203584
app,short_term,2114,21,9,16,0.52,1,66,22,35,F,5,college,married,5,unemployed,10070.0,74,94,4,3,0,672.0,0,0.55,9,0,3,2,0,0.0,0,0.0,23.0,47.0,2.6666666666666665,5.0,1.0,0.6666666666666666,0,5,0,997.5156686417104
app,installment,3729,180,4,4,0.09,0,38,2,34,F,3,college,single,4,self_employed,2852.0,22,224,1,2,1,572.0,0,0.21,0,2,2,2,0,0.0,0,0.0,43.5,59.0,2.0,3.0,1.0,0.5,15,6,0,684.3423404759271
web,installment,4861,60,3,13,0.15,1,56,33,23,F,4,college,single,8,unemployed,5412.0,95,247,3,3,0,576.0,0,0.4,0,2,3,3,0,0.0,0,0.0,32.0,36.0,2.6666666666666665,5.0,1.0,0.6666666666666666,23,3,0,868.5545127570622
app,installment,4918,180,1,25,0.17,0,45,33,50,M,1,high,single,9,state,2189.0,67,190,3,3,0,525.0,0,0.21,10,1,3,2,0,0.0,0,0.0,56.0,66.0,2.3333333333333335,3.0,1.0,0.6666666666666666,6,3,0,721.1833527005938
app,short_term,1179,30,8,31,0.42,0,31,28,27,M,4,high,married,4,self_employed,3342.0,40,283,2,3,1,488.0,0,0.39,2,0,3,3,0,0.0,0,0.0,63.666666666666664,84.0,1.3333333333333333,2.0,1.0,1.0,21,0,0,733.4230232017326
app,installment,1831,90,6,19,0.48,0,28,18,23,F,3,college,single,1,self_employed,4428.0,33,387,1,2,0,517.0,0,0.39,10,0,2,2,0,0.0,0,0.0,55.5,60.0,1.5,2.0,1.0,0.5,11,1,0,1257.458698726748
web,short_term,2230,30,0,27,0.09,0,58,5,49,M,1,high,single,9,unemployed,4374.0,53,255,3,1,0,666.0,3,0.46,4,0,1,1,0,0.0,0,0.0,66.0,66.0,1.0,1.0,0.0,1.0,3,6,0,687.6996537042453
app,installment,3760,90,3,24,0.49,0,51,54,21,M,3,college,married,4,state,2167.0,17,68,1,1,0,680.0,0,0.74,10,0,1,1,0,0.0,0,0.0,40.0,40.0,1.0,1.0,1.0,1.0,4,3,0,921.8067966211976
app,installment,2884,90,3,28,0.11,0,30,37,44,M,3,college,married,7,self_employed,3034.0,72,209,4,1,0,597.0,0,0.75,3,1,1,1,0,0.0,0,0.0,28.0,28.0,1.0,1.0,1.0,1.0,20,1,0,800.0975027199236
app,short_term,3879,14,4,14,0.46,0,49,45,29,F,4,college,single,3,state,5714.0,16,335,3,2,1,696.0,1,0.24,7,0,2,2,0,0.0,0,0.0,47.0,53.0,1.5,2.0,1.0,1.0,21,4,0,856.629848363518
web,short_term,4087,7,7,9,0.16,1,51,22,37,M,3,high,single,1,private,4122.0,53,340,5,2,1,637.0,1,0.86,0,1,2,2,0,0.0,0,0.0,8.0,16.0,1.5,2.0,1.0,0.5,22,0,0,1100.3619126195981
web,short_term,3326,21,3,4,0.2,0,44,46,35,F,5,college,single,4,private,6610.0,28,472,4,1,1,495.0,0,0.12,7,0,1,1,0,0.0,0,0.0,50.0,50.0,2.0,2.0,1.0,0.0,0,5,0,948.4593498114423
app,installment,4149,60,9,8,0.6,1,66,12,24,M,2,high,married,3,private,3179.0,58,178,3,2,0,597.0,0,0.42,10,0,2,2,0,0.0,0,0.0,22.5,37.0,2.5,3.0,1.0,0.5,19,0,0,1090.4935108904579
app,installment,2103,180,1,31,0.16,0,75,27,52,M,2,college,single,3,self_employed,3918.0,97,182,2,3,0,543.0,1,0.28,0,1,3,3,0,0.0,0,0.0,37.0,60.0,1.3333333333333333,2.0,0.6666666666666666,1.0,18,5,0,1016.4156731138957
app,installment,4988,180,3,4,0.27,0,61,30,38,M,4,college,single,0,private,2951.0,25,432,3,1,0,676.0,0,0.39,7,1,1,1,0,0.0,0,0.0,36.0,36.0,3.0,3.0,1.0,1.0,0,2,0,616.4127399089892
web,short_term,4641,30,7,22,0.24,0,70,44,54,M,4,high,single,0,state,3955.0,89,374,3,1,0,589.0,1,0.63,5,3,1,1,0,0.0,0,0.0,52.0,52.0,1.0,1.0,0.0,1.0,4,0,0,815.4844972458909
app,short_term,2322,14,2,13,0.41,0,35,32,34,M,1,college,single,1,private,3362.0,38,215,4,3,1,647.0,0,0.22,8,0,3,2,0,0.0,0,0.0,55.666666666666664,81.0,1.3333333333333333,2.0,0.6666666666666666,0.6666666666666666,1,5,0,966.3677487360068
app,installment,1386,60,7,4,0.09,0,53,27,37,M,3,middle,single,0,state,3397.0,12,117,1,3,0,537.0,0,0.08,1,0,3,2,0,0.0,0,0.0,35.0,40.0,1.3333333333333333,2.0,1.0,1.0,17,6,0,929.2022433075751
app,short_term,1271,14,4,25,0.09,0,42,13,45,F,1,high,married,2,state,2384.0,109,185,2,3,1,618.0,0,0.07,8,0,3,2,0,0.0,0,0.0,28.0,39.0,2.6666666666666665,3.0,1.0,1.0,18,5,0,960.422144059571
app,short_term,4139,21,1,30,0.02,0,38,29,29,F,4,high,married,4,unemployed,3864.0,63,469,3,3,0,716.0,0,0.51,1,2,3,3,0,0.0,0,0.0,23.666666666666668,30.0,1.0,1.0,1.0,0.6666666666666666,0,3,0,739.1648905039261
app,short_term,1499,7,3,31,0.14,0,58,33,18,M,5,high,single,7,self_employed,4050.0,75,472,2,1,0,617.0,0,0.2,1,0,1,1,0,0.0,0,0.0,25.0,25.0,4.0,4.0,1.0,0.0,9,6,0,1113.4927232844623
app,installment,2620,90,7,21,0.52,0,34,18,24,F,3,high,married,0,private,3691.0,104,380,2,1,1,531.0,0,0.17,0,1,1,1,0,0.0,1,1.0,73.0,73.0,2.0,2.0,1.0,1.0,11,4,0,828.8556722695309
app,short_term,4305,30,1,15,0.39,0,79,24,25,M,2,high,married,5,private,3648.0,30,417,2,3,1,617.0,0,0.69,10,0,3,3,0,0.0,1,0.3333333333333333,55.0,83.0,2.3333333333333335,4.0,1.0,1.0,17,4,0,993.4238970690401
app,short_term,3304,7,4,21,0.09,0,56,31,45,M,3,high,married,5,state,4209.0,19,430,3,2,1,599.0,0,0.22,8,0,2,2,0,0.0,0,0.0,33.5,48.0,1.5,2.0,1.0,0.0,4,0,0,1402.05076271798
app,installment,3652,90,1,17,0.24,0,101,37,31,M,2,high,married,7,private,7547.0,58,467,1,2,0,657.0,1,0.14,5,1,2,1,0,0.0,0,0.0,56.5,71.0,1.5,2.0,1.0,1.0,15,1,0,823.5925925905098
web,installment,3073,180,5,25,0.5,0,95,12,55,M,3,high,married,1,unemployed,2530.0,27,296,4,1,0,423.0,0,0.39,7,0,1,1,0,0.0,0,0.0,38.0,38.0,1.0,1.0,1.0,1.0,19,1,0,675.7952025597702
